url,label,id,domain_digit_count,subdomain_digit_count,path_digit_count,domain_length,subdomain_length,path_length,isKnownTld,www,com,punnyCode,random_domain,subDomainCount,char_repeat,alexa1m_tld,alexa1m,-,.,/,@,?,&,=,_,domain_in_brand_list,raw_word_count,splitted_word_count,average_word_length,longest_word_length,shortest_word_length,std_word_length,compound_word_count,keyword_count,brand_name_count,negligible_word_count,target_brand_count,target_keyword_count,similar_keyword_count,similar_brand_count,average_compound_words,random_words
https://tinyurl.com/28rmlukv,1,11,0,0,2,7,0,9,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,2,6.5,7,6,0.5,1,0,0,2,0,0,0,0,7.0,1
http://digitalvirgil.co.uk/pvs/1991/index.php?email=jose@monkey.org&amp;jose@monkey.org&amp;,1,12,0,0,4,13,0,66,0,0,0,0,0,1,1,0,0,0,3,3,2,1,2,1,0,0,8,4,6.375,13,4,2.7810744326608736,2,1,0,9,0,0,0,0,10.5,0
https://tinyurl.com/2xjy5roj,1,13,0,0,2,7,0,9,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,2,6.5,7,6,0.5,1,0,0,2,0,0,0,0,7.0,1
https://tinyurl.com/24dummy3,1,14,0,0,3,7,0,9,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,2,2,6.0,7,5,1.0,1,0,0,3,0,0,0,0,7.0,0
https://tinyurl.com/p2voxup,1,15,0,0,1,7,0,8,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,2,6.5,7,6,0.5,1,0,0,2,0,0,0,0,7.0,1
https://tinyurl.com/23zkwh23,1,16,0,0,4,7,0,9,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,2,5.5,7,4,1.5,1,0,0,2,0,0,0,0,7.0,1
https://tinyurl.com/23gud3p5,1,17,0,0,4,7,0,9,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,2,5.5,7,4,1.5,1,0,0,2,0,0,0,0,7.0,1
https://tinyurl.com/2bunldzb,1,18,0,0,1,7,0,9,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,2,7.0,7,7,0.0,1,0,0,2,0,0,0,0,7.0,1
https://tinyurl.com/2cqegdjr,1,19,0,0,1,7,0,9,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,2,7.0,7,7,0.0,1,0,0,2,0,0,0,0,7.0,1
https://tinyurl.com/2a4wgs7u,1,20,0,0,3,7,0,9,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,2,6.0,7,5,1.0,1,0,0,2,0,0,0,0,7.0,1
https://tinyurl.com/2xtos3kn,1,21,0,0,2,7,0,9,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,2,6.5,7,6,0.5,1,0,0,3,0,0,0,0,7.0,0
https://tinyurl.com/27dvl6e3,1,22,0,0,4,7,0,9,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,2,5.5,7,4,1.5,1,0,0,2,0,0,0,0,7.0,1
https://tinyurl.com/25shx3cu,1,23,0,0,3,7,0,9,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,2,6.0,7,5,1.0,1,0,0,2,0,0,0,0,7.0,1
https://tinyurl.com/2cf9m9l7,1,24,0,0,4,7,0,9,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,2,5.5,7,4,1.5,1,0,0,2,0,0,0,0,7.0,1
https://tinyurl.com/225p8gx7,1,25,0,0,5,7,0,9,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,2,7.0,7,7,0.0,1,0,0,2,0,0,0,0,7.0,0
https://domainupgrade.5gbfree.com/admin/index.php?email=jose@monkey.org,1,26,1,0,0,7,13,38,1,0,0,0,1,1,1,0,0,0,2,2,1,1,0,1,0,0,7,2,6.285714285714286,13,4,2.813959371941744,1,2,0,5,0,0,0,0,13.0,1
https://tinyurl.com/2b8uqzbn,1,27,0,0,2,7,0,9,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,2,6.5,7,6,0.5,1,0,0,2,0,0,0,0,7.0,1
https://tinyurl.com/29akovyw,1,28,0,0,2,7,0,9,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,2,6.5,7,6,0.5,1,0,0,2,0,0,0,0,7.0,1
https://tinyurl.com/29pktnmv,1,29,0,0,2,7,0,9,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,2,6.5,7,6,0.5,1,0,0,2,0,0,0,0,7.0,1
https://tinyurl.com/klheovw,1,30,0,0,0,7,0,8,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,2,7.0,7,7,0.0,1,0,0,2,0,0,0,0,7.0,1
https://tinyurl.com/2afprlp4,1,31,0,0,2,7,0,9,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,2,6.5,7,6,0.5,1,0,0,2,0,0,0,0,7.0,1
https://cl.s13.exct.net/?qs=595d3623f95670908a11ee28c121e2d06c945eb040d6e45a2657f72d26eb7985fa65c1fb39ba9579994dbb4bc9f627c6,1,32,0,2,64,4,6,101,1,0,0,0,0,2,6,0,0,0,1,1,0,1,0,1,0,0,2,0,18.0,32,4,14.0,0,0,0,1,0,0,0,0,0.0,1
https://tinyurl.com/22ekuf68,1,33,0,0,4,7,0,9,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,2,2,5.5,7,4,1.5,1,0,0,2,0,0,0,0,7.0,1
https://tinyurl.com/2d4xoq2q,1,34,0,0,3,7,0,9,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,2,6.0,7,5,1.0,1,0,0,2,0,0,0,0,7.0,1
https://tinyurl.com/2yru5anv,1,35,0,0,2,7,0,9,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,2,6.5,7,6,0.5,1,0,0,3,0,0,0,0,7.0,0
https://davidm435.000webhostapp.com/update%20linkidin/New%20linkedin/linkedin/login.php?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fav.1&amp;rand.13InboxLight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;fav.1&amp;email=&amp;.rand=13InboxLight.aspx?n=1774256418&amp;fid=4#n=1252899642&amp;fid=1&amp;fav=1,1,36,3,3,78,13,9,300,1,0,0,0,0,1,10,0,0,0,13,4,0,2,12,9,0,0,28,18,6.821428571428571,15,1,2.646474358578266,14,3,2,17,1,6,6,1,7.857142857142857,3
https://roundsk333qwertyuioplkjhfgdsazxcvbnmlswdfghejkliamnbdsgwhyli.eu-gb.cf.appdomain.cloud/?email=jose@monkey.org,1,37,0,3,0,9,69,23,0,0,0,0,0,3,4,0,0,1,3,1,1,1,0,1,0,0,5,1,16.2,57,4,20.468512403201164,1,1,0,3,0,0,0,0,9.0,1
https://tinyurl.com/25x2t2xp,1,38,0,0,4,7,0,9,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,2,5.5,7,4,1.5,1,0,0,2,0,0,0,0,7.0,1
https://tinyurl.com/2yqknpgg,1,39,0,0,1,7,0,9,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,2,2,7.0,7,7,0.0,1,0,0,2,0,0,0,0,7.0,1
https://tinyurl.com/25scj6wp,1,40,0,0,3,7,0,9,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,2,6.0,7,5,1.0,1,0,0,2,0,0,0,0,7.0,1
https://tinyurl.com/24ycx3et,1,41,0,0,3,7,0,9,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,2,6.0,7,5,1.0,1,0,0,2,0,0,0,0,7.0,1
https://tinyurl.com/248hvs7x,1,42,0,0,4,7,0,9,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,2,5.5,7,4,1.5,1,0,0,2,0,0,0,0,7.0,1
https://tinyurl.com/23hho6ws,1,43,0,0,3,7,0,9,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,2,2,6.0,7,5,1.0,1,0,0,2,0,0,0,0,7.0,1
https://tinyurl.com/293xlb7c,1,44,0,0,4,7,0,9,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,2,5.5,7,4,1.5,1,0,0,2,0,0,0,0,7.0,1
https://tinyurl.com/246rceu2,1,45,0,0,4,7,0,9,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,2,5.5,7,4,1.5,1,0,0,3,0,0,0,0,7.0,0
https://tinyurl.com/2yxc75cq,1,46,0,0,3,7,0,9,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,2,6.0,7,5,1.0,1,0,0,2,0,0,0,0,7.0,1
https://tinyurl.com/2yh2vban,1,47,0,0,2,7,0,9,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,2,6.5,7,6,0.5,1,0,0,2,0,0,0,0,7.0,1
https://96960b2a-4691-454c-aedf-8256639f382f.htmlpasta.com/,1,48,0,23,0,9,36,1,1,0,0,0,0,1,1,0,0,4,0,1,0,0,0,0,0,0,3,2,5.0,9,2,2.943920288775949,1,1,0,0,1,1,1,1,9.0,1
https://tinyurl.com/2xjy5roj,1,49,0,0,2,7,0,9,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,2,6.5,7,6,0.5,1,0,0,2,0,0,0,0,7.0,1
https://tinyurl.com/26tzqzge,1,50,0,0,2,7,0,9,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,2,6.5,7,6,0.5,1,0,0,2,0,0,0,0,7.0,1
https://tinyurl.com/2cfynmnv,1,51,0,0,1,7,0,9,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,2,7.0,7,7,0.0,1,0,0,2,0,0,0,0,7.0,1
https://tinyurl.com/2bhrbndp,1,52,0,0,1,7,0,9,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,2,7.0,7,7,0.0,1,0,0,2,0,0,0,0,7.0,1
https://tinyurl.com/2ctdl686,1,53,0,0,4,7,0,9,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,2,5.5,7,4,1.5,1,0,0,2,0,0,0,0,7.0,1
https://tinyurl.com/2crnypv8,1,54,0,0,2,7,0,9,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,2,6.5,7,6,0.5,1,0,0,2,0,0,0,0,7.0,1
https://tinyurl.com/2ycjddhk,1,55,0,0,1,7,0,9,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,2,2,7.0,7,7,0.0,1,0,0,2,0,0,0,0,7.0,1
https://tinyurl.com/2ax8xahz,1,56,0,0,2,7,0,9,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,2,6.5,7,6,0.5,1,0,0,2,0,0,0,0,7.0,1
https://tinyurl.com/28nca8x2,1,57,0,0,4,7,0,9,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,2,5.5,7,4,1.5,1,0,0,3,0,0,0,0,7.0,0
https://tinyurl.com/226jmx95,1,58,0,0,5,7,0,9,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,2,7.0,7,7,0.0,1,0,0,2,0,0,0,0,7.0,0
https://tinyurl.com/28l7zwkl,1,59,0,0,3,7,0,9,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,2,6.0,7,5,1.0,1,0,0,2,0,0,0,0,7.0,1
https://tinyurl.com/2tpsrr,1,60,0,0,1,7,0,7,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,2,2,6.0,7,5,1.0,1,0,0,2,0,0,0,0,7.0,1
https://tinyurl.com/266kvyfg,1,61,0,0,3,7,0,9,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,2,2,6.0,7,5,1.0,1,0,0,2,0,0,0,0,7.0,1
https://tinyurl.com/274gh9td,1,62,0,0,4,7,0,9,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,2,5.5,7,4,1.5,1,0,0,2,0,0,0,0,7.0,1
https://tinyurl.com/27agj6v6,1,63,0,0,4,7,0,9,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,2,5.5,7,4,1.5,1,0,0,2,0,0,0,0,7.0,1
https://tinyurl.com/2b8r8rrj,1,64,0,0,3,7,0,9,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,2,2,6.0,7,5,1.0,1,0,0,2,0,0,0,0,7.0,1
https://tinyurl.com/3daue4p,1,65,0,0,2,7,0,8,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,2,6.0,7,5,1.0,1,0,0,3,0,0,0,0,7.0,0
https://tinyurl.com/2ypxm2nm,1,66,0,0,2,7,0,9,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,2,6.5,7,6,0.5,1,0,0,2,0,0,0,0,7.0,1
https://tinyurl.com/252ujv8w,1,67,0,0,4,7,0,9,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,2,5.5,7,4,1.5,1,0,0,2,0,0,0,0,7.0,1
https://tinyurl.com/3daue4p,1,68,0,0,2,7,0,8,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,2,6.0,7,5,1.0,1,0,0,3,0,0,0,0,7.0,0
https://tinyurl.com/2452xms2,1,69,0,0,5,7,0,9,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2,7.0,7,7,0.0,1,0,0,2,0,0,0,0,7.0,0
https://tinyurl.com/22cc6zfu,1,70,0,0,3,7,0,9,1,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,2,2,6.0,7,5,1.0,1,0,0,2,0,0,0,0,7.0,1
https://tinyurl.com/2cux33js,1,71,0,0,3,7,0,9,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,2,2,6.0,7,5,1.0,1,0,0,2,0,0,0,0,7.0,1
https://tinyurl.com/2cosatny,1,72,0,0,1,7,0,9,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,3,7.0,7,7,0.0,2,0,0,3,0,0,0,0,7.0,0
https://tinyurl.com/hq5bdkn,1,73,0,0,1,7,0,8,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,2,6.5,7,6,0.5,1,0,0,2,0,0,0,0,7.0,1
https://tinyurl.com/2y8f7wyv,1,74,0,0,3,7,0,9,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,2,6.0,7,5,1.0,1,0,0,2,0,0,0,0,7.0,1
https://tinyurl.com/2dm9payf,1,75,0,0,2,7,0,9,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,2,6.5,7,6,0.5,1,0,0,3,0,0,0,0,7.0,0
https://goo.gl/xxg02r,1,76,0,0,2,3,0,7,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,1,0,4.0,4,4,0.0,0,0,0,0,0,0,0,0,0.0,1
https://googleweblight.com/i?u=https://pub-2706efed16964385810567666db85f2f.r2.dev/JAJS026.html#jose@monkey.org,1,77,0,0,28,14,0,85,1,0,0,0,0,1,5,0,0,1,4,4,1,1,0,1,0,0,6,2,7.666666666666667,14,4,3.299831645537222,1,0,1,2,0,2,2,0,14.0,3
https://tinyurl.com/2xkxte9n,1,78,0,0,2,7,0,9,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,2,6.5,7,6,0.5,1,0,0,2,0,0,0,0,7.0,1
https://tinyurl.com/2bh4c2hw,1,79,0,0,3,7,0,9,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,2,6.0,7,5,1.0,1,0,0,2,0,0,0,0,7.0,1
https://tinyurl.com/pgs4ebv,1,80,0,0,1,7,0,8,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,2,6.5,7,6,0.5,1,0,0,2,0,0,0,0,7.0,1
https://tinyurl.com/2d8bwljn,1,81,0,0,2,7,0,9,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,2,6.5,7,6,0.5,1,0,0,2,0,0,0,0,7.0,1
https://tinyurl.com/26tzqzge,1,82,0,0,2,7,0,9,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,2,6.5,7,6,0.5,1,0,0,2,0,0,0,0,7.0,1
https://tinyurl.com/23srsd7l,1,83,0,0,3,7,0,9,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,2,6.0,7,5,1.0,1,0,0,2,0,0,0,0,7.0,1
https://tinyurl.com/26t9vpn4,1,84,0,0,4,7,0,9,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,2,5.5,7,4,1.5,1,0,0,2,0,0,0,0,7.0,1
https://tinyurl.com/297fdu8d,1,85,0,0,4,7,0,9,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,2,5.5,7,4,1.5,1,0,0,2,0,0,0,0,7.0,1
https://tinyurl.com/62u247,1,86,0,0,5,7,0,7,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2,7.0,7,7,0.0,1,0,0,2,0,0,0,0,7.0,0
http://http://beentheredinethat.com/wp-includes/images/wlw/blessing.html,1,87,0,0,0,4,0,67,0,0,1,0,1,1,4,0,0,1,2,8,0,0,0,0,0,0,8,6,6.75,17,3,4.264680527307995,3,4,0,7,0,0,0,0,11.0,0
https://tinyurl.com/23gdjoyj,1,88,0,0,2,7,0,9,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,2,6.5,7,6,0.5,1,0,0,2,0,0,0,0,7.0,1
https://tinyurl.com/22xhrofa,1,89,0,0,2,7,0,9,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,2,2,6.5,7,6,0.5,1,0,0,3,0,0,0,0,7.0,0
https://tinyurl.com/2yxvm2of,1,90,0,0,2,7,0,9,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,2,6.5,7,6,0.5,1,0,0,2,0,0,0,0,7.0,1
https://tinyurl.com/23rzdsx6,1,91,0,0,3,7,0,9,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,2,6.0,7,5,1.0,1,0,0,2,0,0,0,0,7.0,1
https://tinyurl.com/2379w4v9,1,92,0,0,6,7,0,9,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2,7.0,7,7,0.0,1,0,0,2,0,0,0,0,7.0,0
http://www.bikesandmore.cl/wp-admin/jps/tope/index.php?email=jose@monkey.org,1,93,0,0,0,12,3,50,0,1,0,0,0,1,3,0,0,1,2,4,1,1,0,1,0,0,8,3,5.5,12,3,2.598076211353316,1,2,0,5,2,1,1,2,12.0,0
https://tinyurl.com/2cdryg8z,1,94,0,0,2,7,0,9,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,2,6.5,7,6,0.5,1,0,0,2,0,0,0,0,7.0,1
https://tinyurl.com/2xosygl5,1,95,0,0,2,7,0,9,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,2,6.5,7,6,0.5,1,0,0,2,0,0,0,0,7.0,1
https://ipfs.io/ipfs/QmNmagLzoGk6LYaAFaqFjJqfsBqxQmtdwSYyKiS2fTqoCf?filename=webauto.html#jose@monkey.org,1,96,0,0,2,4,0,90,0,0,0,0,1,1,3,0,0,0,2,2,1,1,0,1,0,0,7,2,11.714285714285714,44,4,13.295695175660487,2,0,0,3,0,0,0,0,7.5,4
https://tinyurl.com/25aal42b,1,97,0,0,4,7,0,9,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,2,2,5.5,7,4,1.5,1,0,0,2,0,0,0,0,7.0,1
https://tinyurl.com/25t63zcm,1,98,0,0,4,7,0,9,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,2,5.5,7,4,1.5,1,0,0,2,0,0,0,0,7.0,1
https://tinyurl.com/2yg9dwuq,1,99,0,0,2,7,0,9,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,2,6.5,7,6,0.5,1,0,0,2,0,0,0,0,7.0,1
