url,label,id,domain_digit_count,subdomain_digit_count,path_digit_count,domain_length,subdomain_length,path_length,isKnownTld,www,com,punnyCode,random_domain,subDomainCount,char_repeat,alexa1m_tld,alexa1m,-,.,/,@,?,&,=,_,domain_in_brand_list,raw_word_count,splitted_word_count,average_word_length,longest_word_length,shortest_word_length,std_word_length,compound_word_count,keyword_count,brand_name_count,negligible_word_count,target_brand_count,target_keyword_count,similar_keyword_count,similar_brand_count,average_compound_words,random_words
http://%63%62%70%68%6F%73%74%2E%6E%65%74%2F%75%73%65%72%73%2F%71%75%69%6B%73%69%6C%76%65%72%2F%67%72%61%6E%74%73%2E%68%74%6D,1,10,67,0,67,117,0,119,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://%77%65%62%6F%70%65%64%69%61%2E%63%6F%6D%2F%54%45%52%4D%2F%49%2F%49%53%50%2E%68%74%6D%6C,1,11,47,0,47,87,0,89,0,0,0,0,1,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://%64%69%67%69%74%61%6C%76%69%72%67%69%6C%2E%63%6F%2E%75%6B%2F%70%76%73%2F%31%39%39%31%2F%69%6E%64%65%78%2E%70%68%70%3F%65%6D%61%69%6C%3D%6A%6F%73%65%40%6D%6F%6E%6B%65%79%2E%6F%72%67%26%61%6D%70%3B%6A%6F%73%65%40%6D%6F%6E%6B%65%79%2E%6F%72%67%26%61%6D%70%3B,1,12,135,0,135,255,0,257,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://%6C%69%6E%6B%63%6C%69%63%6B%32%34%2E%77%69%78%2E%63%6F%6D%2F%6F%75%74%6C%6F%6F%6B%2D%61%70%70,1,13,46,0,46,93,0,95,0,0,0,0,1,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://%72%61%72%65%2D%62%69%6C%6C%6F%77%79%2D%62%72%61%63%68%69%6F%73%61%75%72%75%73%2E%67%6C%69%74%63%68%2E%6D%65%23%6A%6F%73%65%40%6D%6F%6E%6B%65%79%2E%6F%72%67,1,14,86,0,86,156,0,158,0,0,0,0,1,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://%6C%65%65%64%73%67%61%6D%69%6E%67%73%6F%63%69%65%74%79%2E%63%6F%2E%75%6B%2F%69%6E%73%74%61%2E%70%68%70,1,15,57,0,57,102,0,104,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://%74%72%61%63%68%74%65%6E%2D%65%64%65%72%2E%61%74%2F%70%68%6F%6E%65%2F%73%63%72%69%70%74%73%2F%63%6F%6D%2E%68%74%6D,1,16,64,0,64,114,0,116,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://%6F%64%65%6E%61%70%70%65%61%6C%69%6E%67%2E%63%6F%6D%2F%65%6E%67%2F%73%6F%61%2F%3F%69%3D%69%26%61%6D%70%3B%30%3D%6A%6F%73%65%40%6D%6F%6E%6B%65%79%2E%6F%72%67,1,17,79,0,79,156,0,158,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://%77%77%77%2E%6D%75%6D%62%61%69%6C%69%76%65%2E%69%6E%2F,1,18,29,0,29,54,0,56,0,0,0,0,1,1,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://%77%77%77%31%34%32%2E%77%69%69%6C%64%61%63%63%65%73%73%2E%63%6F%6D%2F%72%65%6D%6F%76%65%2E%68%74%6D,1,19,56,0,56,99,0,101,0,0,0,0,1,1,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://%7A%65%76%73%34%78%34%2E%72%75%2F%41%63%63%6F%75%6E%74%2F%2F%6C%6F%67%69%6E%2F,1,20,41,0,41,78,0,80,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://%70%75%72%69%74%79%69%6E%64%75%73%74%72%79%2E%63%6F%6D%2F%73%79%73%74%65%6D%65%72%72%6F%72%2F%4E%65%77%65%73%74%55%70%64%61%74%65%2F%3F%65%6D%61%69%6C%3D%6A%6F%73%65%40%6D%6F%6E%6B%65%79%2E%6F%72%67,1,21,110,0,110,198,0,200,0,0,0,0,1,1,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://%75%31%36%31%33%36%33%36%35%2E%63%74%2E%73%65%6E%64%67%72%69%64%2E%6E%65%74%2F%6C%73%2F%63%6C%69%63%6B%3F%75%70%6E%3D%53%39%54%4F%78%76%39%30%4F%4E%61%33%4D%79%4D%52%46%56%58%73%77%54%4C%6D%33%6F%46%53%36%67%78%41%6F%50%30%2D%32%46%56%30%51%61%49%6A%58%5A%71%64%30%71%5A%2D%32%46%33%55%52%6B%64%55%49%49%2D%32%46%54%78%6E%62%4C%4F%6D%6E%66%72%47%32%4D%4C%62%49%6B%5A%61%77%6A%6B%4B%6E%35%6B%58%57%5A%6C%2D%32%42%4D%58%35%61%7A%6B%70%47%49%44%65%50%4B%5A%44%72%55%2D%33%44%67%41%45%4E%5F%66%7A%57%77%5A%53%45%71%6F%72%49%41%72%48%39%6D%6E%33%46%56%79%42%4E%76%45%70%47%7A%2D%32%46%74%51%35%49%42%32%59%46%51%45%4B%52%70%5A%78%39%38%4E%70%68%2D%32%46%4D%78%30%36%50%4D%6D%42%6B%43%36%2D%32%42%66%4D%51%48%2D%32%42%63%4A%66%45%52%73%2D%32%46%68%59%6F%59%42%64%47%34%43%72%56%33%77%30%4C%6C%46%73%36%46%55%62%66%74%4E%64%65%30%74%4A%4D%63%5A%4B%53%59%47%70%59%6A%47%2D%32%46%69%66%4A%4C%54%67%48%57%35%32%66%5A%61%6B%6D%39%38%75%77%5A%49%57%54%57%48%67%70%44%51%68%59%48%77%7A%6A%61%56%48%2D%32%42%55%5A%55%47%30%66%70%63%6C%2D%32%42%4A%4B%71%47%56%45%30%4E%46%48%51%72%68%47%4D%4C%4F%50%44%6B%42%36%55%4B%5A%52%6A%54%6D%4D%33%62%4F%79%6C%55%44%68%47%58%53%79%6D%51%75%79%74%43%39%6E%73%68%73%4F%37%37%73%63%44%4A%4F%49%69%53%6F%71%62%62%4C%59%2D%33%44,1,22,713,0,713,1248,0,1250,0,0,0,0,1,1,80,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://%77%77%77%2E%75%73%61%61%2E%63%6F%6D%2F%69%6E%65%74%2F%65%6E%74%5F%6C%6F%67%6F%6E%2F%4C%6F%67%6F%6E%3F%45%49%44%3D%36%36%36%37%36%2D%31%30%31%30%5F%68%65%61%64,1,23,84,0,84,159,0,161,0,0,0,0,1,1,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://%77%77%77%2E%62%69%64%73%74%6F%67%6F%2E%62%69%7A%2F,1,24,28,0,28,51,0,53,0,0,0,0,0,1,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://%6F%6E%6C%69%6E%65%2E%63%6F%6E%65%63%74%2E%62%65%73%74%2F%63%6F%6E%66%69%67%75%72%61%74%6F%72%73%2E%68%74%6D%6C%3F%76%61%6C%3D%6A%6F%73%65%40%6D%6F%6E%6B%65%79%2E%6F%72%67,1,25,88,0,88,171,0,173,0,0,0,0,1,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://%64%6F%6D%61%69%6E%75%70%67%72%61%64%65%2E%35%67%62%66%72%65%65%2E%63%6F%6D%2F%61%64%6D%69%6E%2F%69%6E%64%65%78%2E%70%68%70%3F%65%6D%61%69%6C%3D%6A%6F%73%65%40%6D%6F%6E%6B%65%79%2E%6F%72%67,1,26,101,0,101,189,0,191,0,0,0,0,1,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://%77%77%77%2E%49%6E%73%75%72%61%6E%63%65%6D%61%69%6C%2E%6E%65%74,1,27,35,0,35,63,0,65,0,0,0,0,0,1,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://%74%2E%70%76%62%6F%78%6F%72%61%6E%67%65%2D%30%37%2E%74%6F%70%2F%74%72%61%63%6B%2F%63%6C%69%63%6B%2F%70%64%4C%32%6A%33%37%4A%6F%6F%52%6C%7A%46%4D%33%79%50%44%41%52%6D%59%46%63%75%55%56%4E%25%32%42%73%56%4F%72%25%32%46%4D%55%50%57%55%67%6B%48%4F%4A%54%43%57%51%6C%65%4E%4E%72%77%37%6C%68%6E%41%59%6D%58%76%37%39%76%55%55%64%32%78%45%36%39%69%34%64%25%32%46%6C%6D%6D%43%46%6D%51%56%55%63%77%37%43%74%72%75%74%61%25%32%42%72%34%4F%57%63%6C%62%64%71%39%48%37%74%4B%4B%52%55%45%64%68%74%6D%63%55%31%72%76%33%46%50%63%44%4A%43%47%74%51%4E%37%32%35%4A%64%74%30%4F%63%79%7A%4C%66%4A%4B%4D%4F%6D%6A%4C%52%70%4E%55%4F%62%78%48%4C%68%73%76%4B%46%49%32%71%53%5A%52%25%32%46%66%37%4A%6B%30%42%67%76%50%55%51%4D%6A%77%61%58%31%34%35%36%31%4B%6C%4D%67%68%6C%78%74%36%6E%79%72%72%48%47%79%78%43%74%48%56%51%79%47%49%6D%42%6B%44%43%4A%6B%44%36%31%46%36%75%61%7A%75%6D%32%68%32%6F%44%37%48%4F%6D%25%32%42%70%39%44%6E%74%73%37%4F%59%4A%74%25%32%46%42%38%48%70%42%25%32%42%62%46%50%79%36%43%62%47%47%7A%62%67%4E%71%45%43%42%58%6E%56%64%68%25%32%46%4D%64%65%4C%69%75%32%73%54%37%62%45%72%6A%77%68%6B%70%73%56%78%59%46%6E%48%47%46%6C%61%67%6F%78%52%67%6C%50%46%30%6D%4C%49%42%70%54%56%45%4A%78%78%30%49%4B%31%35%75%46%33%44%46%6B%67%6E%30%56%33%34%77%25%32%42%53%34%6A%63%25%32%42%74%44%39%49%67%6F%56%25%32%42%65%63%25%32%42%45%58%49%7A%38%33%4B%4A%46%41%63%4A%25%32%46%37%6C%75%68%64%71%25%32%46%41%75%71%32%37%72%68%38%38%73%50%34%70%6A%33%4F%79%7A%35%4E%68%62%25%32%42%6F%79%58%77%6D%46%59%4A%52%6F%62%4D%43%65%69%65%6C%6D%4E%65%75%6B%67%30%4C%6E%64%6B%75%6F%41%31%66%6A%33%45%61%44%4C%6F%77%44%61%79%4F%61%64%32%52%34%61%55%4C%75%79%34%48%31%51%6B%54%47%57%70%4E%74%58%39%78%33%35%59%74%6A%4B%6F%64%6E%61%69%52%6A%62%4E%33%6D%45%74%33%57%78%46%70%49%55%7A%5A%25%32%42%48%49%6B%4A%6F%25%32%46%57%25%32%42%30%69%70%61%56%43%6A%62%63%66%68%6F%70%76%6B%78%42%4C%31%69%56%74%6B%57%78%6B%75%25%32%42%59%4C%34%25%33%44,1,28,1113,0,1113,1893,0,1895,0,0,0,0,1,1,92,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://%77%77%77%2E%75%73%61%61%2E%63%6F%6D%2F%69%6E%65%74%2F%65%6E%74%5F%63%6F%6E%74%61%63%74%75%73%2F%43%70%4C%65%76%65%6C%5A%65%72%6F%43%6F%6E%74%61%63%74%55%73%3F%43%6F%6E%74%61%63%74%55%73%50%61%67%65%49%64%3D%50%75%62%6C%69%63%43%6F%6E%74%61%63%74%55%73%26%61%6D%70%3B%45%49%44%3D%31%32%39%36%34%34%2D%30%38%31%35%5F%68%65%61%64,1,29,188,0,188,327,0,329,0,0,0,0,1,1,14,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://%77%77%77%2E%70%61%74%72%69%63%69%6F%72%6F%73%73%69%2E%63%6C%2F%6C%6F%67%2E%68%74%6D,1,30,46,0,46,84,0,86,0,0,0,0,1,1,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://%77%77%77%2E%61%73%6B%74%68%65%6C%61%77%79%65%72%73%2E%63%6F%6D%2F%61%70%70%73%2F%72%65%6D%6F%76%65%2E%61%73%70%3F%65%6D%61%69%6C%3D%77%65%62%6D%61%73%74%65%72%40%65%66%69%2E%69%65,1,31,103,0,103,180,0,182,0,0,0,0,1,1,12,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://%63%6C%2E%73%31%33%2E%65%78%63%74%2E%6E%65%74%2F%3F%71%73%3D%35%39%35%64%33%36%32%33%66%39%35%36%37%30%39%30%38%61%31%31%65%65%32%38%63%31%32%31%65%32%64%30%36%63%39%34%35%65%62%30%34%30%64%36%65%34%35%61%32%36%35%37%66%37%32%64%32%36%65%62%37%39%38%35%66%61%36%35%63%31%66%62%33%39%62%61%39%35%37%39%39%39%34%64%62%62%34%62%63%39%66%36%32%37%63%36,1,32,224,0,224,348,0,350,0,0,0,0,1,1,18,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://%70%68%64%70%68%61%72%6D%61%77%68%65%79%2E%6F%72%67%2E%75%6B%2F%64%65%65%2F%63%72%79%70%74%2F%65%6D%61%69%6C%2E%68%74%6D%6C%3F%65%6D%61%69%6C%3D%6A%6F%73%65%40%6D%6F%6E%6B%65%79%2E%6F%72%67,1,33,101,0,101,189,0,191,0,0,0,0,1,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://%64%6F%63%73%2E%67%6F%6F%67%6C%65%2E%63%6F%6D%2F%64%72%61%77%69%6E%67%73%2F%64%2F%31%4E%67%6B%64%6B%50%78%58%64%36%4B%36%6F%47%37%55%33%67%5A%72%58%62%44%68%59%66%39%7A%75%6E%76%4F%30%64%43%6B%44%74%76%57%50%30%55%2F%70%72%65%76%69%65%77,1,34,135,0,135,237,0,239,0,0,0,0,1,1,16,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://%74%72%61%63%6B%69%6E%67%2E%67%6F%65%6D%74%2E%6F%72%67%2E%62%72%2F%74%72%61%63%6B%69%6E%67%2F%62%6F%74%63%6C%69%63%6B%3F%6D%73%67%69%64%3D%6F%38%6B%37%6D%5A%4C%6F%79%51%79%6A%63%56%41%71%70%62%58%67%41%51%32%26%63%3D%31%38%36%38%31%37%34%38%31%32%32%32%39%33%38%38%34%31%34,1,35,156,0,156,273,0,275,0,0,0,0,1,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://%64%61%76%69%64%6D%34%33%35%2E%30%30%30%77%65%62%68%6F%73%74%61%70%70%2E%63%6F%6D%2F%75%70%64%61%74%65%25%32%30%6C%69%6E%6B%69%64%69%6E%2F%4E%65%77%25%32%30%6C%69%6E%6B%65%64%69%6E%2F%6C%69%6E%6B%65%64%69%6E%2F%6C%6F%67%69%6E%2E%70%68%70%3F%72%61%6E%64%3D%31%33%49%6E%62%6F%78%4C%69%67%68%74%61%73%70%78%6E%2E%31%37%37%34%32%35%36%34%31%38%26%61%6D%70%3B%66%69%64%2E%34%2E%31%32%35%32%38%39%39%36%34%32%26%61%6D%70%3B%66%69%64%3D%31%26%61%6D%70%3B%66%61%76%2E%31%26%61%6D%70%3B%72%61%6E%64%2E%31%33%49%6E%62%6F%78%4C%69%67%68%74%2E%61%73%70%78%6E%2E%31%37%37%34%32%35%36%34%31%38%26%61%6D%70%3B%66%69%64%2E%31%32%35%32%38%39%39%36%34%32%26%61%6D%70%3B%66%69%64%2E%31%26%61%6D%70%3B%66%61%76%2E%31%26%61%6D%70%3B%65%6D%61%69%6C%3D%26%61%6D%70%3B%2E%72%61%6E%64%3D%31%33%49%6E%62%6F%78%4C%69%67%68%74%2E%61%73%70%78%3F%6E%3D%31%37%37%34%32%35%36%34%31%38%26%61%6D%70%3B%66%69%64%3D%34%23%6E%3D%31%32%35%32%38%39%39%36%34%32%26%61%6D%70%3B%66%69%64%3D%31%26%61%6D%70%3B%66%61%76%3D%31,1,36,562,0,562,981,0,983,0,0,0,0,1,1,30,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://%72%6F%75%6E%64%73%6B%33%33%33%71%77%65%72%74%79%75%69%6F%70%6C%6B%6A%68%66%67%64%73%61%7A%78%63%76%62%6E%6D%6C%73%77%64%66%67%68%65%6A%6B%6C%69%61%6D%6E%62%64%73%67%77%68%79%6C%69%2E%65%75%2D%67%62%2E%63%66%2E%61%70%70%64%6F%6D%61%69%6E%2E%63%6C%6F%75%64%2F%3F%65%6D%61%69%6C%3D%6A%6F%73%65%40%6D%6F%6E%6B%65%79%2E%6F%72%67,1,37,176,0,176,324,0,326,0,0,0,0,1,1,18,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://%69%6E%2E%72%64%2E%79%61%68%6F%6F%2E%63%6F%6D%2F%73%70%65%63%69%61%6C%73%2F%6D%61%69%6C%74%67%2F%2A%68%74%74%70%3A%2F%2F%79%61%68%6F%6F%2E%73%68%61%61%64%69%2E%63%6F%6D%2F%69%6E%64%69%61%2D%6D%61%74%72%69%6D%6F%6E%79%2F,1,38,114,0,114,219,0,221,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://%66%69%72%65%62%61%73%65%73%74%6F%72%61%67%65%2E%67%6F%6F%67%6C%65%61%70%69%73%2E%63%6F%6D%2F%76%30%2F%62%2F%6D%61%6E%61%67%65%67%70%61%2D%31%32%34%33%33%2E%61%70%70%73%70%6F%74%2E%63%6F%6D%2F%6F%2F%67%70%61%25%32%46%69%6E%64%65%78%32%64%79%6C%2E%68%74%6D%6C%3F%61%6C%74%3D%6D%65%64%69%61%26%61%6D%70%3B%74%6F%6B%65%6E%3D%63%33%35%38%31%64%34%31%2D%31%37%37%66%2D%34%36%36%33%2D%62%39%62%62%2D%64%37%61%65%35%30%36%65%64%34%64%33%23%6A%6F%73%65%40%6D%6F%6E%6B%65%79%2E%6F%72%67,1,39,269,0,269,477,0,479,0,0,0,0,1,1,14,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://%75%73%2E%72%64%2E%79%61%68%6F%6F%2E%63%6F%6D%2F%6D%61%69%6C%5F%75%73%2F%74%61%67%6C%69%6E%65%73%2F%31%30%30%2F%2A%68%74%74%70%3A%2F%2F%70%72%6F%6D%6F%74%69%6F%6E%73%2E%79%61%68%6F%6F%2E%63%6F%6D%2F%6E%65%77%5F%6D%61%69%6C%2F%73%74%61%74%69%63%2F%65%66%66%69%63%69%65%6E%63%79%2E%68%74%6D%6C,1,40,152,0,152,291,0,293,0,0,0,0,1,1,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://%62%65%74%61%2D%68%6F%6D%65%2E%61%63%63%65%73%73%74%72%61%64%65%2E%76%6E%2F%77%70%2D%63%6F%6E%74%65%6E%74%2F%70%6C%75%67%69%6E%73%2F%61%6B%69%73%6D%65%74%2F%76%69%65%77%73%2F%38%30%30%30%38%36%30%37%37%2F%67%6F,1,41,119,0,119,210,0,212,0,0,0,0,1,1,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://%75%73%2E%72%64%2E%79%61%68%6F%6F%2E%63%6F%6D%2F%6D%65%73%73%65%6E%67%65%72%2F%6D%61%69%6C%5F%74%61%67%6C%69%6E%65%73%2F%68%6F%74%6D%61%69%6C%2F%2A%68%74%74%70%3A%2F%2F%66%72%2E%6D%65%73%73%65%6E%67%65%72%2E%79%61%68%6F%6F%2E%63%6F%6D,1,42,122,0,122,234,0,236,0,0,0,0,1,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
http://%61%72%69%65%6C%73%6C%69%6D%6F%2E%63%6F%6D%2F%77%70%2D%63%6F%6E%74%65%6E%74%2F%70%6C%75%67%69%6E%73%2F%7A%2E%61%73%70%2E%68%74%6D,1,43,66,0,66,129,0,131,0,0,0,0,1,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://%71%75%66%61%62%6C%61%62%2E%64%65%2F%51%61%7A%72%39%72%64%2F%3F%55%33%65%30%38%79%58%75%6B%62%6B%4E%67%39%4F%4B%6B%6B%61%5A%30%77%61%53%45%53%4E%72%58%78%6E%34%39%50%62%51%37%4F%74%57%57%73%79%71%6A%67%49%55%34%37%65%63%66%39%61%6B%74%51%42%30%4E%4F%43%67%6A%67%49%55%34%37%65%74%77%31%6F%36%61%35%4F%64%68%42%74%64%56%73%6B%74%69%68%69%34%74%35%73%41%41%68%6B%48%49%36%63%63%43%4E%37%47%50%55%4C%67%76%4E%63%7A%6C%6B%70%31%6A%67%49%55%34%37%65%77%51%31%63%4E%41%4E%52%4D%52%62%57%44%65%55%4A%34%37%49%57%58%51%78%78%62%56%56%61%4E%49%55%49%59%47%68%32%6A%67%49%55%34%37%65%54%6A%42%43%58%49%6B%36%54%39%31%54%6A%67%49%55%34%37%65%35%33%61%51%6C%49%61%42%67%51%4E%47%56%58%38%6C%30%39%64%6A%34%48%33%72%46%55%58%42%6A%67%49%55%34%37%65%78%6A%36%4A%4C%6C%36%53%55%61%43%46%38,1,44,465,0,465,774,0,776,0,0,0,0,1,1,42,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
