url,class,id,domain_digit_count,subdomain_digit_count,path_digit_count,domain_length,subdomain_length,path_length,isKnownTld,www,com,punnyCode,random_domain,subDomainCount,char_repeat,alexa1m_tld,alexa1m,-,.,/,@,?,&,=,_,domain_in_brand_list,raw_word_count,splitted_word_count,average_word_length,longest_word_length,shortest_word_length,std_word_length,compound_word_count,keyword_count,brand_name_count,negligible_word_count,target_brand_count,target_keyword_count,similar_keyword_count,similar_brand_count,average_compound_words,random_words
https://t.dripemail3.com/c/eyJhbGciOiJIUzI1NiJ9.eyJhdWQiOiJkZXRvdXIiLCJpc3MiOiJtb25vbGl0aCIsInN1YiI6ImRldG91cl9saW5rIiwiaWF0IjoxNzI4MDgzMTI5LCJuYmYiOjE3MjgwODMxMjksImFjY291bnRfaWQiOiI5MzI3MjE1IiwiZGVsaXZlcnlfaWQiOiJ4YTd3MTZ5Y2RibHMweWN4djU3eCIsInRva2VuIjoieGE3dzE2eWNkYmxzMHljeHY1N3giLCJzZW5kX2F0IjoxNzI4MDgyODg1LCJlbWFpbF9pZCI6OTk1NzMyNSwiZW1haWxhYmxlX3R5cGUiOiJCcm9hZGNhc3QiLCJlbWFpbGFibGVfaWQiOjM5NTE1ODMsInVybCI6Imh0dHBzOi8vd3d3LmdldGRyaXAuY29tL3N1YnNjcmliZXJzL242dml2cHlxZjI4dmd4dWd4Nm9wL3RvcGljcz9kPXhhN3cxNnljZGJsczB5Y3h2NTd4JmV4Y2x1ZGVfY2xpY2s9MSZvbmVfY2xpY2tfdW5zdWJzY3JpYmU9MSZfX3M9bjZ2aXZweXFmMjh2Z3h1Z3g2b3AmdXRtX3NvdXJjZT1kcmlwJnV0bV9tZWRpdW09ZW1haWwmdXRtX2NhbXBhaWduPUdldCthbitBbWF6b24rR2lmdCtDYXJkK1RvZGF5JTIxIn0.0wkmyC5o3fmGcvCg43WJnBmp0qCfy-zmAcCpbmS-mIE,1,10,1,0,113,10,1,747,1,0,0,0,0,1,18,0,0,2,2,2,0,0,0,0,0,0,5,2,126.6,574,9,223.76469784128147,1,1,0,1,0,0,0,0,9.0,4
https://t.dripemail3.com/c/eyJhbGciOiJIUzI1NiJ9.eyJhdWQiOiJkZXRvdXIiLCJpc3MiOiJtb25vbGl0aCIsInN1YiI6ImRldG91cl9saW5rIiwiaWF0IjoxNzI4MDgzMTI5LCJuYmYiOjE3MjgwODMxMjksImFjY291bnRfaWQiOiI5MzI3MjE1IiwiZGVsaXZlcnlfaWQiOiJ4YTd3MTZ5Y2RibHMweWN4djU3eCIsInRva2VuIjoieGE3dzE2eWNkYmxzMHljeHY1N3giLCJzZW5kX2F0IjoxNzI4MDgyODg1LCJlbWFpbF9pZCI6OTk1NzMyNSwiZW1haWxhYmxlX3R5cGUiOiJCcm9hZGNhc3QiLCJlbWFpbGFibGVfaWQiOjM5NTE1ODMsInVybCI6Imh0dHBzOi8vd3d3LmdldGRyaXAuY29tL3N1YnNjcmliZXJzL242dml2cHlxZjI4dmd4dWd4Nm9wL3RvcGljcz9kPXhhN3cxNnljZGJsczB5Y3h2NTd4JmV4Y2x1ZGVfY2xpY2s9MSZvbmVfY2xpY2tfdW5zdWJzY3JpYmU9MSZfX3M9bjZ2aXZweXFmMjh2Z3h1Z3g2b3AifQ.-bDH7kXZlwuBdmCTaE7hxvpdOSRcQ2PqiByVsKXNO6c,1,10,1,0,96,10,1,642,1,0,0,0,0,1,12,0,0,1,2,2,0,0,0,0,0,0,4,2,137.25,484,9,200.471163761774,1,1,0,1,0,0,0,0,9.0,3
http://t.dripemail3.com/c/eyJhbGciOiJIUzI1NiJ9.eyJhdWQiOiJkZXRvdXIiLCJpc3MiOiJtb25vbGl0aCIsInN1YiI6ImRldG91cl9saW5rIiwiaWF0IjoxNzI4MDgzMTI5LCJuYmYiOjE3MjgwODMxMjksImFjY291bnRfaWQiOiI5MzI3MjE1IiwiZGVsaXZlcnlfaWQiOiJ4YTd3MTZ5Y2RibHMweWN4djU3eCIsInRva2VuIjoieGE3dzE2eWNkYmxzMHljeHY1N3giLCJzZW5kX2F0IjoxNzI4MDgyODg1LCJlbWFpbF9pZCI6OTk1NzMyNSwiZW1haWxhYmxlX3R5cGUiOiJCcm9hZGNhc3QiLCJlbWFpbGFibGVfaWQiOjM5NTE1ODMsInVybCI6Imh0dHA6Ly9lbS55b3Rwby5jb20vbHMvY2xpY2s_dXBuPXUwMDEuLTJGZW1XZmM4N3QwTU9VRWpsMVNrQUV0d0prZTJtSWR5LTJCdE95b2ZHUm5uNDZ1cFlDa01iOTJBY0NyZ29HNkc3dWMwMEU0ak9kNkRsQmNIUjFaN3drQ1hJbEYtMkYwTlBiLTJCMFR3b0FrT2pzUk5PZWowM3AzZFRIQlItMkZmQS0yRk5PLTJCaC0yQjM4ZEhWcWlOcy0yQjNjb2V0eDNlUXdXMW5aUHpFVXdCNnJITFRQT2RqYkcwNFlCTjM3OWhhYklpQmJIb3dMdFBVWG9vbHZjdVNlYU5OQzA4dHNHbEpFLTJGYkh3LTNELTNEaGpOUF83cTItMkYxTFd6SE5zUHNycHhwZWdnMGlpN09sMWs5YklWSmk1ZWhOR2R1OWRIcVJWMktOeWRUUy0yQnBJUWhNcnkydGhBeWF1UVA4MHhMeDFkYjY1Wktyd2Q5VW4ySG1CTHlENno3YjAtMkZoTDdycms2SlBpbFpwWERLTzdsZVNGT1lEMUswRDRKbk5neGFEV2s4cUdNV2czMEVDTFlLUk1lQnl4bU80Nlh5UkQ1S2Y4VXRvTmdwbVBOZ21qcXE0QzJRUTlNcTRYc0NCSjB0MWlnZFlITGUxYXdCSUJpaTItMkJXMWItMkZyRkZpaERHak5vMTdjZm5WSVZMaFNFRTdpTkJQc0JIbklBcVN4ay0yQmRRQ3Bsb0tkcDQ1UEVLTzhHdnZpZTJ4Y05NNWFjRGlEb1JhS2VWYnZMYUlxaHJkSXItMkJtY2p4RjdXWTBacUNaejNpM0xqbUVKZjRtT2tJTUtKSVd2MFI5U0JSeDhpOXFZVEJiWW0wQ0Yxb0g0UzFmUXRqdlBSR0VTUG9LTC0yRmswbHFOaWZyY2w2Zkc2REktMkJGbkJkci0yRk9OY0c3d0ZBU2NZN3BmczF2OEJweFdWb0FQOEotMkZCMktBNkVmTjlvSWhmTmNjOWdGd3htdXJpRmtOYkd4djc5UlRNWUdzckFTWWVIOVB4a2d2eWw1TVBVR0R5Q1FkbGVjZHJlbnBENkFPZ1VKVzAyY05JTS0yRi0yQmFWNTFwTm5BV1lLd1BZTHktMkI3WFUtMkJzUGFTN2RUbGZSRU4tMkZHdDRtcHdYdVdvNVY0OTZsczVyUHByei0yQnpTUjlXeUtBOWEtMkZTNXc2Mlh5QXFCbW1idTRqdzdDUVhVLTNEJl9fcz1uNnZpdnB5cWYyOHZneHVneDZvcCZ1dG1fc291cmNlPWRyaXAmdXRtX21lZGl1bT1lbWFpbCZ1dG1fY2FtcGFpZ249R2V0K2FuK0FtYXpvbitHaWZ0K0NhcmQrVG9kYXklMjEifQ.t2oxNmm6KhspgCVn3hBrL4JVDs4d-BWRDimoejpmdHM,1,10,1,0,235,10,1,1834,1,0,0,0,0,1,36,0,0,1,2,2,0,0,0,0,1,0,6,2,266.8333333333333,1188,9,429.5491499493653,1,1,0,1,0,0,0,0,9.0,5
http://t.dripemail3.com/c/eyJhbGciOiJIUzI1NiJ9.eyJhdWQiOiJkZXRvdXIiLCJpc3MiOiJtb25vbGl0aCIsInN1YiI6ImRldG91cl9saW5rIiwiaWF0IjoxNzI4MDgzMTI5LCJuYmYiOjE3MjgwODMxMjksImFjY291bnRfaWQiOiI5MzI3MjE1IiwiZGVsaXZlcnlfaWQiOiJ4YTd3MTZ5Y2RibHMweWN4djU3eCIsInRva2VuIjoieGE3dzE2eWNkYmxzMHljeHY1N3giLCJzZW5kX2F0IjoxNzI4MDgyODg1LCJlbWFpbF9pZCI6OTk1NzMyNSwiZW1haWxhYmxlX3R5cGUiOiJCcm9hZGNhc3QiLCJlbWFpbGFibGVfaWQiOjM5NTE1ODMsInVybCI6Imh0dHA6Ly9lbS55b3Rwby5jb20vbHMvY2xpY2s_dXBuPXUwMDEuLTJGZW1XZmM4N3QwTU9VRWpsMVNrQUV0d0prZTJtSWR5LTJCdE95b2ZHUm5uNDVBRWtiRVRHTUVTOTJhWm5YZDFBNkNmeXBOY2ZyVWVLUlN2UGYyY2J0LTJGM2xYdUY0a3kyRy0yRndMWVpEd2tnUHpmZjFVRUx0cUk3NEZzVzNrUnNJVUlaVUlUYnV5Y3dDT051YmxabGhSSjZRbWpYdVliWnZNcy0yRmMtMkJQQTcwYy0yQnIwNzFaWGdsRC0yQmpHRm1xU0o0ZUxIdk9KdW81RTZZd1NZYjR1ZHBiSjdoOHBPWWctM0QtM0Q4enVSXzdxMi0yRjFMV3pITnNQc3JweHBlZ2cwaWk3T2wxazliSVZKaTVlaE5HZHU5ZEhxUlYyS055ZFRTLTJCcElRaE1yeTJ0aEF5YXVRUDgweEx4MWRiNjVaS3J3ZDlVbjJIbUJMeUQ2ejdiMC0yRmhMN3JyazZKUGlsWnBYREtPN2xlU0ZPWUQxSzBENEpuTmd4YURXazhxR01XZzMwRUNMWUtSTWVCeXhtTzQ2WHlSRDVLZjhVdG9OZ3BtUE5nbWpxcTRDMlFROU1xNFhzQ0JKMHQxaWdkWUhMZTFhd0JJQmlpMi0yQlcxYi0yRnJGRmloREdqTm8xN2NmblZJVkxoU0VFN2lOQlBzQkhuSUFxU3hrLTJCZFFDcGxvS2RwNDVQRUtPOEd2dmllMnhjTk01YWNEaURvUmFLZVZidkxhSXFocmRJci0yQm1janhGN1dZMFpxQ1p6M2kzTGptRUpmNG1Pa0lNS0pJV3YwUjlTQlJ4OGk5cVlUQmJZbTBDRjFvSDRTMWZRdGp2UFJHRVNQb0tMLTJGazBscU5pZnJjbDZmRzZESS0yQkZuQmRyLTJGT05jRzd3RkFTY1k3cGZzMXY4QnB4V1ZvQVA4Si0yRkIyS0E2RWZOOW9JaGZOY2M5Z0Z3eG11cmlGa05iR3h2NzlSVE1ZR3NyQVNZZUg5UHhraXR5U3ZtTDMzTjZXc2ZucTY1bnpxTnV6TjZxbWJ2bkxYR25tWW1DZURkamg0bmtsMUxiT010Z29BQnZGWXFNNzJ3SkpYQVBNdVJuTkZ0eWJiZFdHdjhwNEpUNE1wSTRDM2NXRHoySUtpdUF3Vzd3Tzl5U1RZNU9kTjRuRC0yRkMzZFktM0QmX19zPW42dml2cHlxZjI4dmd4dWd4Nm9wJnV0bV9zb3VyY2U9ZHJpcCZ1dG1fbWVkaXVtPWVtYWlsJnV0bV9jYW1wYWlnbj1HZXQrYW4rQW1hem9uK0dpZnQrQ2FyZCtUb2RheSUyMSJ9.dfTRU5zZb3LgklOQ4dSwWqxj7aT4JVLQGRRZNcpBBg8,1,10,1,0,246,10,1,1812,1,0,0,0,0,1,53,0,0,0,2,2,0,0,0,0,1,0,5,2,313.8,1156,9,439.8997158444184,1,1,0,1,0,0,0,0,9.0,4
"https://beta-home.accesstrade.vn/wp-content/plugins/akismet/views/800086077/go""><FONT",1,11,0,0,9,11,9,53,0,0,0,0,0,1,6,0,0,2,0,6,0,0,0,0,0,0,8,7,6.75,11,4,2.277608394786075,5,2,0,8,0,0,0,0,8.2,0
https://beta-home.accesstrade.vn/wp-content/plugins/akismet/views/800086077/go,1,11,0,0,9,11,9,46,0,0,0,0,0,1,6,0,0,2,0,6,0,0,0,0,0,0,8,5,5.875,11,2,2.570870475150392,4,2,0,6,0,1,1,0,8.0,0
"https://ci3.googleusercontent.com/proxy/ZQQN6HNOJ3zD6LKGPp006t6hiteN6naAXik7db17NYjKUtw3QcbyS_Mu-ntwGYc_BvH2RHwBF5wZoRBUqMnd2ve5COD_KJuzDf8g__8eiw8=s0-d-e1-ft#http://cdn.nflximg.com/us/email/logo/newDesign/logo_v2.png""",1,11,0,1,22,17,3,185,1,0,1,0,0,1,6,0,0,4,3,9,0,0,0,1,6,0,16,5,9.125,41,2,9.829006816560868,3,3,1,4,3,1,1,3,11.0,6
http://thinkgeek.com/sf,1,12,0,0,0,9,0,3,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,2,9.0,9,9,0.0,1,0,0,2,0,0,0,0,9.0,0
https://lists.sourceforge.net/lists/listinfo/spamassassin-sightings,1,12,0,0,0,11,5,38,1,0,0,0,0,1,2,0,0,1,0,3,0,0,0,0,0,0,6,6,8.333333333333334,12,5,2.6874192494328497,4,1,0,7,0,0,0,0,10.0,0
http://mail.yahoo.com,1,13,0,0,0,5,4,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,2,0,4.5,5,4,0.5,0,1,1,0,0,0,0,0,0.0,0
http://edition.cnn.com/2002/WORLD/europe/01/04/england.plane/)for,1,13,0,0,8,3,7,43,1,0,0,0,1,1,2,0,0,0,1,7,0,0,0,0,0,0,6,2,5.666666666666667,7,4,1.1055415967851332,2,1,0,4,0,1,1,0,7.0,0
http://www.www.com/,1,14,0,0,0,3,3,1,1,2,0,0,1,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0
http://neteasez.com.aqql.xyz/ll8pyYjQT7eQQ7JqLhdEeogpYF36kaEehJV0Z7ps3yJHi/Xb73LKedeuDa09FqJhs62noAyw4ub3AHx5cjLKsKgHg4cnJUmzidvTw/yvjgRDsEBBAF1NKStrTQFHxe2VQTJOxM/X1xMWJyFIMFvX7bzV9qLujp39XMCxRAUs1Dbdpe4Uh/otGBeAyCQQdCMwqWLJqkEd/grOpXzElSWYb06mIpsdspKbCXHlb2pOWGgiatTDNPSbleRvU/ikwVR8EyqykItYyHIZ2Z55V/index.php?email=jose@monkey.org,1,16,0,0,34,4,12,306,0,0,1,0,1,2,12,0,0,0,3,8,1,1,0,1,0,0,14,1,19.142857142857142,45,3,15.697393518202508,1,2,0,4,0,0,0,0,8.0,8
http://www.gamblingfederation.com/~96797x4A/S1/indexsc.php#,1,20,0,0,7,18,3,26,1,1,0,0,0,1,3,0,0,0,1,3,0,0,0,0,0,0,4,3,8.0,18,3,5.958187643906492,2,0,0,3,1,0,0,1,12.5,1
http://www.riverbelle.com/index.asp?s=aff76733,1,20,0,0,5,10,3,21,1,1,0,0,0,1,6,0,0,0,1,1,0,1,0,1,0,0,2,2,7.5,10,5,2.5,1,0,0,2,0,1,1,0,10.0,0
http://www.luckynugget.com/index.asp?s=aff76733,1,20,0,0,5,11,3,21,1,1,0,0,0,1,6,0,0,0,1,1,0,1,0,1,0,0,2,2,8.0,11,5,3.0,1,0,0,2,0,1,1,0,11.0,0
http://www.jackpotcity.com/index.asp?s=aff76733,1,20,0,0,5,11,3,21,1,1,0,0,0,1,5,0,0,0,1,1,0,1,0,1,0,0,2,2,8.0,11,5,3.0,1,0,0,2,1,1,1,1,11.0,0
www.topdollaremaillings.com.,1,20,0,0,0,19,3,0,1,1,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,1,3,19.0,19,19,0.0,1,1,0,1,1,0,0,1,19.0,0
http://www.quicksilvercasino.com/aiddownload.asp?affid=1034,1,20,0,0,4,17,3,27,1,1,0,0,0,1,5,0,0,0,1,1,0,1,0,1,0,0,3,3,11.0,17,5,4.898979485566356,2,0,0,4,0,0,0,0,14.0,0
http://www.capitalcasino.com/index.asp?s=aff76733,1,20,0,0,5,13,3,21,1,1,0,0,0,1,5,0,0,0,1,1,0,1,0,1,0,0,2,2,9.0,13,5,4.0,1,0,0,3,0,0,0,0,13.0,0
http://www.homecasino.com/index.asp?s=aff76733,1,20,0,0,5,10,3,21,1,1,0,0,0,1,5,0,0,0,1,1,0,1,0,1,0,0,2,2,7.5,10,5,2.5,1,1,0,2,0,0,0,0,10.0,0
http://www.showdowncasino.com/index.asp?s=aff76733,1,20,0,0,5,14,3,21,1,1,0,0,0,1,5,0,0,0,1,1,0,1,0,1,0,0,2,2,9.5,14,5,4.5,1,0,0,3,0,0,0,0,14.0,0
http://www.orbitalcasino.com/index.asp?s=aff76733,1,20,0,0,5,13,3,21,1,1,0,0,0,1,5,0,0,0,1,1,0,1,0,1,0,0,2,2,9.0,13,5,4.0,1,0,0,3,0,0,0,0,13.0,0
http://www.aceshigh.com/index.asp?s=aff76733,1,20,0,0,5,8,3,21,1,1,0,0,0,1,5,0,0,0,1,1,0,1,0,1,0,0,2,2,6.5,8,5,1.5,1,0,0,3,0,0,0,0,8.0,0
http://www.seekeasysoft.net,1,20,0,0,0,12,3,0,1,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,1,3,12.0,12,12,0.0,1,0,0,3,0,0,0,0,12.0,0
http://www.gamingclub.com/index.asp?s=aff76733,1,20,0,0,5,10,3,21,1,1,0,0,0,1,5,0,0,0,1,1,0,1,0,1,0,0,2,2,7.5,10,5,2.5,1,0,0,3,0,0,0,0,10.0,0
http://www.flashvegas.com/index.asp?s=aff76733,1,20,0,0,5,10,3,21,1,1,0,0,0,1,5,0,0,0,1,1,0,1,0,1,0,0,2,2,7.5,10,5,2.5,1,0,0,3,0,0,0,0,10.0,0
http://us.rd.yahoo.com/mail_it/taglines/*http://it.mail.yahoo.com,1,24,0,0,0,5,5,43,1,0,1,0,1,2,3,0,1,0,4,5,0,0,0,0,1,1,8,1,4.5,8,2,1.6583123951777,1,3,2,1,1,2,2,1,8.0,0
http://produtospersonalizaveis.com.br/js/aw_all/xvz/auth/aut.php?email=jose@monkey.org,1,26,0,0,0,23,0,49,0,0,0,0,0,1,1,0,0,0,2,5,1,1,0,1,1,0,5,3,8.4,23,4,7.337574531137657,1,1,0,6,0,0,0,0,23.0,0
http://jose@monkey.org,1,27,0,0,0,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.0,6,6,0.0,0,0,0,1,0,0,0,0,0.0,0
http://hengtai.com.my/override/classes/eng.php?email=jose@monkey.org,1,27,0,0,0,7,0,47,0,0,0,0,0,1,2,0,0,0,2,3,1,1,0,1,0,0,6,3,6.166666666666667,8,4,1.3437096247164249,3,1,0,5,0,0,0,0,7.333333333333333,0
https://firebasestorage.googleapis.com/v0/b/gund-50757.appspot.com/o/owa%2Findex2pin.html?alt=media&amp;token=c0b82053-9328-41b1-b418-79cb3074300a#jose@monkey.org,1,28,0,0,33,10,15,124,1,0,1,0,0,1,3,0,0,5,4,5,1,1,1,2,0,0,12,9,6.75,15,1,3.608439182435161,5,3,1,10,0,1,1,0,10.0,1
http://www.MultiPlayerPoker.net,1,29,0,0,0,16,3,0,1,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,2,16.0,16,16,0.0,1,0,0,2,0,0,0,0,16.0,0
http://www.centralremovalservice.com/cgi-bin/poker-remove.cgi,1,29,0,0,0,21,3,25,1,1,0,0,0,1,3,0,0,2,1,2,0,0,0,0,0,0,4,3,8.75,21,3,7.1545440106270926,1,2,0,3,2,0,0,2,21.0,0
http://www.multiplayerpoker.net,1,29,0,0,0,16,3,0,1,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,2,16.0,16,16,0.0,1,0,0,2,0,0,0,0,16.0,0
http://uk.rd.yahoo.com/mail/taglines/h/storage/*http://uk.mail.yahoo.com,1,30,0,0,0,5,5,50,1,0,1,0,1,2,3,0,1,0,4,7,0,0,0,0,0,1,8,2,5.125,8,3,1.5360257159305637,2,3,2,2,0,2,2,0,7.5,0
http://blog.tulingxueyuan.cn/reclaimspy.php?utm_campaign=amlbnvyz,1,31,0,0,0,13,4,37,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,5,4,8.6,13,4,2.9393876913398134,3,0,0,4,1,0,0,1,10.333333333333334,1
"https://fonts.googleapis.com/css?family=Montserrat:400,400i,700,700i,900,900i",1,31,0,0,18,10,5,49,1,0,0,0,0,1,9,0,0,0,0,1,0,1,0,1,0,0,5,3,7.8,10,5,2.0396078054371136,2,0,1,4,0,0,0,0,10.0,1
https://mayaadri-an32.web.app/saklncsao.html#jose@monkey.org,1,35,0,2,0,3,13,31,0,0,0,0,0,1,1,0,0,1,2,1,1,0,0,0,0,0,5,2,6.8,9,2,2.638181191654584,1,0,0,3,0,1,1,0,8.0,2
https://cdn.jsdelivr.net/npm/bootstrap@5.0.0-beta1/dist/css/bootstrap.min.css,1,35,0,0,4,8,3,53,1,0,0,0,1,1,4,0,0,1,4,5,1,0,0,0,0,0,6,2,6.166666666666667,9,3,2.544056253745625,2,0,0,4,1,0,0,1,9.0,1
http://www.archivoatl.site?0873778,1,37,0,0,0,10,3,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,2,10.0,10,10,0.0,1,0,0,2,0,0,0,0,10.0,0
http://bit.do/ew8jF,1,38,0,0,1,3,0,6,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,3.5,4,3,0.5,0,0,0,0,2,0,0,2,0.0,1
http://cstbl.com/other.php?email=jose@monkey.org,1,39,0,0,0,5,0,32,1,0,0,0,1,1,0,0,0,0,2,1,1,1,0,1,0,0,5,0,5.0,6,4,0.6324555320336759,0,1,0,3,0,0,0,0,0.0,1
http://soc.or.id/wp-includes/ItfFG298dncsZQX/index.php?email=jose@monkey.org,1,43,0,0,3,3,0,60,0,0,0,0,0,1,1,0,0,1,2,3,1,1,0,1,0,0,6,1,6.666666666666667,12,4,2.6874192494328497,1,1,0,4,0,0,0,0,8.0,1
