id,phishing_probability,label
358,0.9771853,358
360,0.99670416,360
361,0.63372034,361
363,0.9246088,363
365,0.36106688,365
366,0.18470532,366
367,0.22089165,367
369,0.09757559,369
371,0.9927321,371
373,0.83890474,373
375,0.99737215,375
377,0.99616647,377
378,0.9409308,378
380,0.75161433,380
381,0.117407225,381
382,0.85631996,382
383,0.344284,383
384,0.17963502,384
385,0.9981078,385
386,0.68764323,386
387,0.5853181,387
390,0.83719593,390
391,0.9732395,391
392,0.21796775,392
394,0.5064219,394
397,0.8520006,397
398,0.5887822,398
399,0.87630075,399
400,0.7863486,400
401,0.41614014,401
404,0.91363615,404
405,0.96445006,405
406,0.8934249,406
407,0.9853614,407
408,0.9704633,408
409,0.44220158,409
410,0.9927141,410
412,0.99826545,412
413,0.9983209,413
415,0.88645875,415
416,0.7049069,416
417,0.96249545,417
418,0.7536056,418
419,0.92711407,419
420,0.75574297,420
421,0.9907284,421
422,0.88585365,422
423,0.87196606,423
424,0.99253666,424
427,0.9806563,427
429,0.41941848,429
430,0.9386139,430
432,0.41728812,432
433,0.6738108,433
435,0.51112664,435
438,0.9852867,438
440,0.6538857,440
441,0.22230001,441
442,0.9917904,442
443,0.3189822,443
444,0.8063736,444
445,0.7411434,445
446,0.8276259,446
447,0.85113245,447
449,0.89148307,449
450,0.08550447,450
451,0.73352104,451
452,0.9496298,452
453,0.6222538,453
454,0.54133713,454
455,0.9557575,455
456,0.33739552,456
457,0.18708411,457
460,0.76417094,460
461,0.10566625,461
462,0.8188526,462
463,0.9959395,463
464,0.9257403,464
465,0.78561497,465
466,0.9674749,466
468,0.97566104,468
470,0.8056781,470
471,0.92469466,471
472,0.9972083,472
473,0.6073508,473
474,0.8910637,474
475,0.916758,475
476,0.0961854,476
477,0.98197365,477
479,0.9007942,479
480,0.74020106,480
481,0.99914646,481
483,0.1630743,483
485,0.97490567,485
486,0.9651027,486
487,0.8954632,487
493,0.38508272,493
495,0.099187404,495
496,0.92217946,496
497,0.93790835,497
498,0.30381188,498
500,0.9966536,500
501,0.5118111,501
502,0.8469572,502
504,0.36698404,504
505,0.07803941,505
506,0.89148307,506
511,0.96506006,511
512,0.9405707,512
513,0.7120078,513
514,0.5722841,514
519,0.3893206,519
520,0.70987695,520
521,0.17963502,521
522,0.6073508,522
523,0.44559568,523
524,0.67763406,524
527,0.43267003,527
530,0.84797364,530
532,0.78533655,532
534,0.9531505,534
536,0.14230256,536
538,0.993277,538
540,0.14488326,540
541,0.99693143,541
542,0.7774849,542
543,0.5853181,543
545,0.96857005,545
546,0.7838988,546
549,0.8756076,549
550,0.8767309,550
552,0.99895453,552
553,0.96445006,553
554,0.9987822,554
555,0.018830169,555
556,0.23671308,556
557,0.94838804,557
558,0.96987355,558
559,0.95465827,559
560,0.40345037,560
561,0.9314793,561
562,0.42105106,562
563,0.43168917,563
564,0.9916366,564
565,0.7887903,565
566,0.8224943,566
567,0.8702418,567
569,0.9977964,569
570,0.99792683,570
571,0.9429532,571
572,0.6830322,572
574,0.5351995,574
575,0.76857066,575
576,0.72039086,576
577,0.8160168,577
578,0.39263913,578
582,0.9635554,582
585,0.67763406,585
586,0.98334646,586
590,0.5890125,590
591,0.66743493,591
593,0.9185723,593
596,0.9443195,596
597,0.7611076,597
598,0.9958039,598
599,0.86278135,599
600,0.9881194,600
601,0.683808,601
603,0.23671308,603
604,0.59065485,604
605,0.8845606,605
606,0.98672014,606
607,0.8140306,607
608,0.44777185,608
609,0.179129,609
610,0.49058023,610
612,0.99212146,612
613,0.99092454,613
614,0.6465683,614
616,0.614495,616
617,0.99646217,617
618,0.8954632,618
620,0.99716574,620
622,0.8514962,622
624,0.96506006,624
625,0.74432725,625
626,0.5673223,626
627,0.95966715,627
628,0.9683337,628
629,0.60935086,629
630,0.92107576,630
634,0.9918568,634
636,0.8205572,636
638,0.98665977,638
639,0.93654746,639
640,0.89148307,640
641,0.35197106,641
642,0.19960494,642
643,0.81258017,643
644,0.99098563,644
645,0.13708496,645
647,0.5575591,647
648,0.7660263,648
649,0.86278135,649
650,0.38582945,650
654,0.6222538,654
655,0.9374614,655
659,0.9772728,659
660,0.9429682,660
663,0.9480655,663
666,0.843014,666
669,0.11513473,669
671,0.5885535,671
672,0.75554866,672
673,0.99527836,673
674,0.45914176,674
676,0.9614574,676
678,0.9869372,678
679,0.6018871,679
680,0.7479819,680
681,0.10708787,681
682,0.9973061,682
683,0.117407225,683
685,0.22089165,685
686,0.7714546,686
687,0.9349979,687
691,0.98497057,691
692,0.9930843,692
693,0.8511477,693
696,0.9924372,696
699,0.7671589,699
700,0.92619425,700
701,0.4871448,701
703,0.731336,703
705,0.98069465,705
706,0.523981,706
707,0.99737215,707
709,0.23671308,709
710,0.44516352,710
712,0.5908112,712
713,0.98665977,713
714,0.5516387,714
716,0.4897652,716
718,0.9877579,718
719,0.99674773,719
720,0.9824348,720
722,0.9958709,722
723,0.5295125,723
724,0.9050108,724
725,0.9313964,725
726,0.9429682,726
727,0.99501085,727
729,0.95305574,729
730,0.6222538,730
731,0.4657563,731
734,0.4188418,734
735,0.2534319,735
736,0.45860758,736
739,0.46815294,739
740,0.91271216,740
741,0.22257917,741
742,0.5046646,742
745,0.9176973,745
747,0.63925743,747
748,0.6733413,748
754,0.64976746,754
758,0.38508272,758
761,0.96969146,761
764,0.15578294,764
765,0.93654746,765
767,0.6732393,767
769,0.37574244,769
771,0.9530187,771
772,0.99823004,772
773,0.9874494,773
774,0.86617297,774
775,0.39522043,775
780,0.7499508,780
781,0.76830465,781
783,0.9905715,783
784,0.6733413,784
785,0.8205572,785
786,0.07816884,786
787,0.72466916,787
788,0.94838804,788
789,0.9644774,789
791,0.8651414,791
792,0.30582702,792
793,0.72427046,793
794,0.60067856,794
795,0.2936346,795
796,0.9155576,796
798,0.9947811,798
800,0.9936661,800
803,0.99614966,803
804,0.8623711,804
806,0.99680233,806
807,0.77893615,807
809,0.5118111,809
810,0.477545,810
811,0.6465683,811
812,0.7130815,812
814,0.857983,814
815,0.52855396,815
819,0.18470532,819
820,0.6452631,820
821,0.85212916,821
822,0.79895324,822
823,0.43833134,823
825,0.4727405,825
826,0.3595045,826
827,0.7406722,827
828,0.9475836,828
829,0.15578294,829
830,0.6515115,830
831,0.5268904,831
832,0.96445006,832
833,0.95999026,833
834,0.7245958,834
835,0.8623711,835
837,0.9888343,837
839,0.6073508,839
845,0.6642076,845
846,0.88227177,846
847,0.51246434,847
851,0.61015415,851
852,0.68764323,852
853,0.6831061,853
854,0.8394212,854
855,0.94534206,855
857,0.86650586,857
858,0.9662819,858
860,0.92770654,860
861,0.996599,861
863,0.15983899,863
864,0.98914963,864
866,0.9927772,866
868,0.9590632,868
870,0.11561892,870
871,0.58645356,871
872,0.77618086,872
873,0.6217401,873
874,0.9949904,874
875,0.22887596,875
876,0.8858499,876
877,0.64273953,877
878,0.8745149,878
879,0.67143244,879
880,0.78561497,880
883,0.66095936,883
884,0.8992645,884
885,0.9207788,885
886,0.95452106,886
887,0.69252753,887
888,0.54361314,888
890,0.69432557,890
891,0.7562891,891
894,0.50334805,894
896,0.9913994,896
897,0.122022934,897
900,0.37555316,900
901,0.89148307,901
902,0.67143244,902
903,0.99711096,903
904,0.19324154,904
905,0.75913244,905
906,0.43083662,906
908,0.8954632,908
909,0.7801586,909
913,0.080616444,913
914,0.99659985,914
915,0.9946985,915
916,0.60764974,916
917,0.8603564,917
918,0.91977346,918
920,0.36698404,920
923,0.15852106,923
924,0.99684757,924
926,0.7411434,926
929,0.24474655,929
930,0.91081065,930
932,0.88645875,932
933,0.81109536,933
935,0.405583,935
936,0.60895663,936
940,0.9753219,940
941,0.64503986,941
942,0.99364316,942
946,0.9452698,946
947,0.92155385,947
948,0.9848489,948
949,0.98992914,949
950,0.39904532,950
953,0.7275418,953
955,0.99545175,955
956,0.80991524,956
957,0.9976546,957
960,0.13115524,960
961,0.62864494,961
962,0.39522043,962
963,0.912796,963
964,0.9759379,964
965,0.35373607,965
970,0.7035977,970
971,0.99309385,971
972,0.3376335,972
977,0.94683045,977
979,0.9846021,979
980,0.69486177,980
981,0.6793884,981
983,0.9649119,983
984,0.14230256,984
985,0.9512263,985
987,0.96646136,987
988,0.14502713,988
989,0.98713034,989
992,0.36698404,992
993,0.99666923,993
994,0.731336,994
995,0.99680436,995
996,0.9021641,996
998,0.8341835,998
1000,0.9847313,1000
1001,0.87485343,1001
1002,0.9467226,1002
1005,0.99777347,1005
1006,0.5674712,1006
1007,0.9432692,1007
1008,0.7027861,1008
1010,0.36698404,1010
1011,0.9405584,1011
1012,0.22838001,1012
1013,0.7872384,1013
1014,0.998811,1014
1015,0.89148307,1015
1016,0.998283,1016
1017,0.44420087,1017
1018,0.87337285,1018
1020,0.039451428,1020
1022,0.6515115,1022
1023,0.9284685,1023
1024,0.724112,1024
1026,0.89148307,1026
1027,0.89148307,1027
1028,0.99520856,1028
1030,0.61338115,1030
1031,0.7256727,1031
1032,0.9241698,1032
1033,0.6500521,1033
1034,0.9967871,1034
1037,0.87544703,1037
1039,0.97487044,1039
1041,0.85928154,1041
1042,0.13103314,1042
1043,0.99002403,1043
1044,0.7808118,1044
1046,0.15001203,1046
1047,0.9587447,1047
1050,0.4665157,1050
1052,0.97306925,1052
1055,0.9958216,1055
1056,0.74020106,1056
1057,0.6321923,1057
1059,0.98428243,1059
1062,0.51766765,1062
1064,0.26907513,1064
1065,0.45438465,1065
1067,0.9358672,1067
1068,0.28154594,1068
1069,0.5222292,1069
1070,0.74020106,1070
1071,0.6468803,1071
1072,0.35865209,1072
1075,0.91592777,1075
1080,0.7363438,1080
1081,0.65214926,1081
1084,0.87454224,1084
1087,0.9405707,1087
1088,0.595659,1088
1090,0.32295164,1090
1092,0.60935086,1092
1093,0.95565546,1093
1094,0.7862302,1094
1095,0.96506006,1095
1101,0.9257403,1101
1103,0.6732393,1103
1104,0.43895498,1104
1106,0.9675425,1106
1107,0.90781146,1107
1108,0.9533684,1108
1110,0.89148307,1110
1112,0.22089165,1112
1113,0.018830169,1113
1114,0.85645485,1114
1115,0.982024,1115
1116,0.43259594,1116
1117,0.8456245,1117
1120,0.9031359,1120
1121,0.029914938,1121
1122,0.19807142,1122
1123,0.92192507,1123
1124,0.16084328,1124
1126,0.97044003,1126
1127,0.9715674,1127
1128,0.64499784,1128
1130,0.5350638,1130
1134,0.8729757,1134
1135,0.89647776,1135
1136,0.46086866,1136
1137,0.9958727,1137
1138,0.8724845,1138
1139,0.6733413,1139
1140,0.9742184,1140
1142,0.91245526,1142
1143,0.96445006,1143
1144,0.8039146,1144
1147,0.62864494,1147
1148,0.21186922,1148
1151,0.95997995,1151
1152,0.99246985,1152
1153,0.29708794,1153
1155,0.99337125,1155
1156,0.92408633,1156
1157,0.54667497,1157
1159,0.45378894,1159
1161,0.8954632,1161
1163,0.9966522,1163
1164,0.9926946,1164
1165,0.4727405,1165
1166,0.9507443,1166
1168,0.9907927,1168
1169,0.120574236,1169
1170,0.23671308,1170
1171,0.9096107,1171
1172,0.83376616,1172
1173,0.9878669,1173
1176,0.22450712,1176
1177,0.893186,1177
1178,0.98326635,1178
1179,0.5338702,1179
1180,0.8469263,1180
1181,0.90246946,1181
1182,0.86786216,1182
1183,0.44008693,1183
1185,0.9314351,1185
1186,0.99071956,1186
1188,0.51825076,1188
1189,0.8144806,1189
1190,0.95797557,1190
1193,0.6321923,1193
1194,0.9976267,1194
1195,0.99630487,1195
1196,0.89148307,1196
1200,0.37617603,1200
1203,0.4188418,1203
1204,0.9831639,1204
1207,0.73073614,1207
1208,0.64048916,1208
1209,0.7818338,1209
1210,0.44559568,1210
1211,0.9578751,1211
1212,0.9342785,1212
1214,0.58527595,1214
1215,0.69549423,1215
1216,0.975995,1216
1218,0.5933412,1218
1219,0.9901039,1219
1222,0.614495,1222
1225,0.14230256,1225
1227,0.9429682,1227
1228,0.99674773,1228
1229,0.6787107,1229
1230,0.56548196,1230
1231,0.90709424,1231
1233,0.33562192,1233
1234,0.75950074,1234
1237,0.99737215,1237
1238,0.081069395,1238
1239,0.8954632,1239
1240,0.13620943,1240
1241,0.929545,1241
1242,0.61338115,1242
1243,0.50469995,1243
1244,0.98640037,1244
1246,0.9971106,1246
1248,0.73352104,1248
1249,0.9687872,1249
1250,0.6451708,1250
1251,0.3258243,1251
1252,0.34450206,1252
1253,0.8746541,1253
1254,0.9924406,1254
1255,0.8954632,1255
1256,0.61015415,1256
1257,0.5890125,1257
1258,0.9335821,1258
1260,0.6971006,1260
1262,0.9429682,1262
1264,0.85113245,1264
1265,0.105950765,1265
1267,0.99694973,1267
1271,0.18470532,1271
1272,0.2800653,1272
1273,0.193367,1273
1279,0.97303706,1279
1280,0.8674113,1280
1281,0.92770654,1281
1286,0.99582195,1286
1288,0.5584803,1288
1289,0.9932811,1289
1290,0.263333,1290
1291,0.96506006,1291
1292,0.049886942,1292
1296,0.9369506,1296
1299,0.12217294,1299
1300,0.63925743,1300
1301,0.99508226,1301
1303,0.7527789,1303
1304,0.18470532,1304
1305,0.96857005,1305
1307,0.943006,1307
1308,0.5853181,1308
1312,0.9511423,1312
1314,0.9346963,1314
1316,0.79950225,1316
1317,0.29768813,1317
1319,0.98544645,1319
1321,0.85195035,1321
1322,0.9210922,1322
1323,0.40463,1323
1325,0.2097082,1325
1327,0.605528,1327
1330,0.35197106,1330
1332,0.9607739,1332
1333,0.68764323,1333
1334,0.99695075,1334
1336,0.669743,1336
1338,0.35559994,1338
1340,0.99247336,1340
1341,0.95600694,1341
1342,0.96762455,1342
1343,0.7528001,1343
1345,0.9916011,1345
1346,0.612926,1346
1348,0.6733413,1348
1350,0.5470541,1350
1351,0.87302,1351
1352,0.30659494,1352
1353,0.98713034,1353
1354,0.99329376,1354
1356,0.9973937,1356
1359,0.37077215,1359
1360,0.9973061,1360
1361,0.9842786,1361
1362,0.44777185,1362
1364,0.39904532,1364
1365,0.56370175,1365
1366,0.9978537,1366
1367,0.9878669,1367
1368,0.7887903,1368
1370,0.5610252,1370
1371,0.64874536,1371
1375,0.74503034,1375
1377,0.67166305,1377
1378,0.8424756,1378
1379,0.45746475,1379
1383,0.88227177,1383
1384,0.9926582,1384
1385,0.32058552,1385
1386,0.0754276,1386
1387,0.72783333,1387
1389,0.9248222,1389
1390,0.8120223,1390
1391,0.5761244,1391
1394,0.9451766,1394
1396,0.099187404,1396
1398,0.98082215,1398
1400,0.9904738,1400
1405,0.5674712,1405
1406,0.5140014,1406
1407,0.5064435,1407
1408,0.68764323,1408
1409,0.7801586,1409
1411,0.9964737,1411
1412,0.72427046,1412
1413,0.8859606,1413
1414,0.9981002,1414
1417,0.70584273,1417
1418,0.986416,1418
1419,0.9405139,1419
1420,0.99737215,1420
1421,0.08378725,1421
1422,0.995994,1422
1424,0.8253435,1424
1425,0.29286012,1425
1427,0.3824581,1427
1428,0.38276,1428
1429,0.54355174,1429
1430,0.9966658,1430
1431,0.8910637,1431
1434,0.9956456,1434
1437,0.8958574,1437
1438,0.084747665,1438
1440,0.36457247,1440
1442,0.05248187,1442
1443,0.60488737,1443
1444,0.6373312,1444
1447,0.88645875,1447
1450,0.9959508,1450
1451,0.80138516,1451
1452,0.39828044,1452
1453,0.87991416,1453
1455,0.7359098,1455
1457,0.97980326,1457
1459,0.17962126,1459
1460,0.85269916,1460
1461,0.9975568,1461
1462,0.96063197,1462
1463,0.9971782,1463
1464,0.93508375,1464
1465,0.9580516,1465
1466,0.67143244,1466
1467,0.9744459,1467
1468,0.43547168,1468
1469,0.99693143,1469
1470,0.91498,1470
1471,0.6262686,1471
1472,0.9899115,1472
1474,0.90742236,1474
1475,0.9396566,1475
1477,0.79393554,1477
1478,0.7578062,1478
1479,0.5599244,1479
1480,0.45356268,1480
1482,0.9533684,1482
1483,0.8623711,1483
1485,0.39613175,1485
1486,0.3410834,1486
1487,0.8341835,1487
1488,0.9237212,1488
1489,0.14104801,1489
1491,0.97730345,1491
1492,0.9771237,1492
1494,0.98625714,1494
1495,0.99877757,1495
1498,0.9897664,1498
1500,0.9953752,1500
1501,0.7367957,1501
1502,0.99781823,1502
1503,0.9573916,1503
1504,0.4188418,1504
1506,0.18470532,1506
1507,0.68380934,1507
1511,0.9923814,1511
1512,0.70230734,1512
1515,0.5610252,1515
1517,0.9767444,1517
1518,0.25069758,1518
1519,0.9483335,1519
1521,0.8156995,1521
1522,0.43781203,1522
1523,0.9964354,1523
1524,0.89148307,1524
1525,0.55725557,1525
1526,0.5674712,1526
1527,0.99672097,1527
1529,0.6490511,1529
1530,0.966575,1530
1531,0.50296646,1531
1532,0.9578688,1532
1533,0.9697815,1533
1534,0.7478185,1534
1535,0.8190448,1535
1536,0.3356149,1536
1537,0.88023734,1537
1538,0.73347694,1538
1539,0.990628,1539
1542,0.91087246,1542
1543,0.89148307,1543
1544,0.25221458,1544
1545,0.44327557,1545
1546,0.9107044,1546
1552,0.73138726,1552
1553,0.4236336,1553
1554,0.7920265,1554
1555,0.85000926,1555
1557,0.8015638,1557
1558,0.92480075,1558
1559,0.9237212,1559
1560,0.80783576,1560
1561,0.9662556,1561
1562,0.91333294,1562
1563,0.27374223,1563
1564,0.61338115,1564
1567,0.4188418,1567
1568,0.9635832,1568
1569,0.9958395,1569
1571,0.9405707,1571
1572,0.8378521,1572
1574,0.8623711,1574
1575,0.5908112,1575
1579,0.26347646,1579
1580,0.9656916,1580
1581,0.45351315,1581
1582,0.89984035,1582
1584,0.9950127,1584
1585,0.99494666,1585
1586,0.38096395,1586
1587,0.981244,1587
1592,0.89148307,1592
1593,0.10326003,1593
1594,0.867727,1594
1595,0.74494904,1595
1596,0.9915206,1596
1598,0.95952874,1598
1600,0.7711752,1600
1601,0.87196606,1601
1602,0.91977346,1602
1604,0.6310582,1604
1605,0.7965137,1605
1606,0.9915418,1606
1607,0.9137091,1607
1608,0.5090372,1608
1610,0.85113245,1610
1611,0.5832743,1611
1616,0.67166305,1616
1617,0.9920031,1617
1619,0.867024,1619
1621,0.2848663,1621
1623,0.87959075,1623
1625,0.89787394,1625
1626,0.6748509,1626
1627,0.94959354,1627
1629,0.9598267,1629
1633,0.9532502,1633
1634,0.6457894,1634
1636,0.34455177,1636
1639,0.46582147,1639
1640,0.8123642,1640
1641,0.7256727,1641
1643,0.96506006,1643
1644,0.93654746,1644
1645,0.64169264,1645
1646,0.9524422,1646
1647,0.27605253,1647
1649,0.9429682,1649
1650,0.9928261,1650
1651,0.87454224,1651
1652,0.88227177,1652
1653,0.8805086,1653
1655,0.9405707,1655
1657,0.8910637,1657
1658,0.5894455,1658
1659,0.6500521,1659
1662,0.7276709,1662
1663,0.9429682,1663
1665,0.9561334,1665
1667,0.8378614,1667
1669,0.993566,1669
1670,0.6500521,1670
1672,0.95600694,1672
1673,0.605528,1673
1675,0.614495,1675
1677,0.85113245,1677
1680,0.51685,1680
1681,0.89363956,1681
1683,0.7132367,1683
1684,0.8954632,1684
1685,0.99737215,1685
1686,0.98504215,1686
1688,0.31206584,1688
1689,0.5674712,1689
1690,0.7478185,1690
1691,0.90477884,1691
1692,0.99737215,1692
1693,0.9679584,1693
1694,0.5363303,1694
1695,0.89707273,1695
1699,0.1574321,1699
1701,0.84293413,1701
1703,0.47932395,1703
1704,0.9804858,1704
1705,0.1260494,1705
1706,0.8610063,1706
1707,0.79657805,1707
1711,0.9241698,1711
1714,0.7983479,1714
1715,0.14230256,1715
1716,0.1389542,1716
1718,0.4502591,1718
1719,0.9622382,1719
1722,0.8790909,1722
1724,0.6658715,1724
1725,0.92355585,1725
1726,0.9943967,1726
1727,0.9546989,1727
1728,0.95966715,1728
1729,0.9284685,1729
1730,0.96837777,1730
1733,0.19324154,1733
1736,0.9074331,1736
1737,0.9683337,1737
1739,0.8623711,1739
1740,0.9900142,1740
1741,0.8859606,1741
1743,0.74075174,1743
1744,0.10757723,1744
1746,0.9495649,1746
1747,0.8623711,1747
1748,0.9969356,1748
1749,0.85113245,1749
1750,0.6222538,1750
1752,0.67143244,1752
1754,0.7781546,1754
1755,0.43083662,1755
1756,0.5610252,1756
1757,0.9960343,1757
1759,0.99024266,1759
1760,0.9266607,1760
1765,0.91567445,1765
1769,0.65922594,1769
1772,0.14230256,1772
1773,0.073947065,1773
1775,0.14230256,1775
1776,0.15069184,1776
1777,0.23671308,1777
1778,0.23671308,1778
1779,0.8944038,1779
1780,0.23671308,1780
1781,0.84671074,1781
1782,0.33114225,1782
1783,0.2502417,1783
1784,0.7520312,1784
1785,0.6856251,1785
1786,0.23671308,1786
1787,0.47709486,1787
1788,0.06887421,1788
1789,0.78981876,1789
1790,0.56575614,1790
1791,0.3360074,1791
1793,0.18470532,1793
1794,0.20778497,1794
1795,0.14230256,1795
1796,0.7655035,1796
1797,0.50469995,1797
1798,0.23671308,1798
1799,0.6200037,1799
1800,0.3360074,1800
1801,0.40729684,1801
1802,0.74870867,1802
1803,0.4328637,1803
1804,0.14573066,1804
1805,0.6396714,1805
1806,0.14230256,1806
1807,0.86744356,1807
1808,0.23671308,1808
1809,0.14230256,1809
1811,0.8603564,1811
1813,0.3384641,1813
1814,0.1909163,1814
1815,0.14230256,1815
1816,0.14573066,1816
1817,0.2560601,1817
1818,0.23556063,1818
1819,0.14230256,1819
1820,0.085831136,1820
1821,0.14573066,1821
1822,0.14230256,1822
1823,0.2680192,1823
1824,0.45604756,1824
1825,0.5397837,1825
1829,0.49351245,1829
1830,0.11734228,1830
1831,0.30046964,1831
1832,0.40060246,1832
1834,0.44394758,1834
1837,0.087346904,1837
1838,0.23671308,1838
1839,0.073947065,1839
1840,0.43895498,1840
1841,0.53033316,1841
1844,0.553049,1844
1845,0.9941391,1845
1847,0.15525116,1847
1848,0.2680192,1848
1849,0.073947065,1849
1850,0.43895498,1850
1851,0.1396719,1851
1852,0.44516376,1852
1853,0.048757307,1853
1854,0.14573066,1854
1855,0.14230256,1855
1856,0.087346904,1856
1857,0.14230256,1857
1858,0.23914637,1858
1859,0.14573066,1859
1861,0.20778497,1861
1862,0.23671308,1862
1863,0.33772445,1863
1864,0.62339985,1864
1865,0.124244556,1865
1866,0.073947065,1866
1867,0.3053991,1867
1868,0.23671308,1868
1869,0.23556063,1869
1870,0.087346904,1870
1871,0.1396719,1871
1872,0.14573066,1872
1873,0.2560601,1873
1875,0.7110165,1875
1876,0.23671308,1876
1877,0.5241621,1877
1878,0.19015425,1878
1879,0.23671308,1879
1880,0.073947065,1880
1881,0.26447693,1881
1882,0.2732859,1882
1883,0.14230256,1883
1884,0.7548727,1884
1885,0.23556063,1885
1886,0.18470532,1886
1887,0.15525116,1887
1888,0.087346904,1888
1889,0.45438465,1889
1890,0.048334513,1890
1891,0.8227042,1891
1892,0.23556063,1892
1893,0.6856251,1893
1894,0.17461343,1894
1895,0.23671308,1895
1896,0.5770749,1896
1897,0.66073,1897
1899,0.23671308,1899
1900,0.14230256,1900
1901,0.23671308,1901
1902,0.23556063,1902
1903,0.2560601,1903
1904,0.034341436,1904
1905,0.073947065,1905
1907,0.20778497,1907
1908,0.54268086,1908
1909,0.26371163,1909
1910,0.073947065,1910
1911,0.5397837,1911
1912,0.14230256,1912
