id,phishing_probability,label
197,0.925070249920298,197
198,0.89173886569175,198
199,0.5770985709114391,199
200,0.3800237433605184,200
203,0.9352970378527193,203
204,0.8305467148551089,204
205,0.8634034127723206,205
207,0.7480818013986174,207
208,0.5206704299233378,208
209,0.4225223741033246,209
211,0.5770985709114391,211
213,0.700478555564754,213
216,0.9366964017016406,216
217,0.5980557839154852,217
218,0.8619877099731843,218
219,0.6585838873654188,219
220,0.6937669250025222,220
221,0.8862382862831635,221
222,0.4047215886522095,222
224,0.7143657382159843,224
225,0.7577295920220359,225
226,0.8997761239459345,226
227,0.6116255922826362,227
228,0.9118276922396739,228
229,0.9823422559876083,229
231,0.499944046122019,231
232,0.8909207545812228,232
233,0.8976431760085659,233
234,0.5516889671344029,234
235,0.8963394249817526,235
237,0.15014001469439509,237
238,0.7539413452833712,238
240,0.47249465147137004,240
242,0.8768831836334754,242
244,0.9842832955783902,244
245,0.38586219226329455,245
246,0.986250784677027,246
248,0.6326577451077123,248
249,0.6248378215330971,249
250,0.9892422267392658,250
251,0.31335795080504936,251
252,0.5330305041780512,252
253,0.2917998876108412,253
254,0.4568017661774932,254
256,0.7262630996382776,256
257,0.8997761239459345,257
260,0.26505021349999736,260
261,0.4650300763019361,261
263,0.8614825203954141,263
265,0.7267863691728267,265
266,0.31034490458974673,266
267,0.8204106264482894,267
268,0.44152728012497583,268
269,0.8812116657806661,269
270,0.4046913225926205,270
271,0.3054798929869227,271
274,0.5906741497954191,274
275,0.8454722424519855,275
277,0.9222490699066096,277
278,0.6133329405016064,278
279,0.8721148210644019,279
280,0.4450057401240761,280
281,0.8862382862831635,281
284,0.9209062104114035,284
286,0.6550380374948885,286
287,0.47744908279617226,287
289,0.9563267915306924,289
291,0.5932600664312159,291
294,0.6472830006960311,294
295,0.5078509807167474,295
299,0.9843495621623366,299
301,0.27339964794673777,301
303,0.5810425116234006,303
304,0.5380023265058416,304
306,0.7583680861465377,306
308,0.9106627691400032,308
309,0.700478555564754,309
310,0.5770985709114391,310
311,0.8585771084941324,311
312,0.39807411527313796,312
313,0.9847772819834989,313
314,0.8222037923643011,314
315,0.41372501028508674,315
316,0.3737088704495747,316
317,0.61308796494464,317
320,0.7640993496310662,320
321,0.7238738684627704,321
322,0.7706324367677521,322
323,0.7894678199879567,323
324,0.45682582478993,324
326,0.988652657412579,326
328,0.7008349378020182,328
330,0.560640086332565,330
331,0.6851515082370656,331
333,0.6248378215330971,333
334,0.17629084943827297,334
335,0.787722887229528,335
337,0.9861116272577349,337
341,0.8081070743590382,341
342,0.6484311168117558,342
344,0.9940716716660561,344
346,0.5973981056620746,346
347,0.6612633923623582,347
348,0.7774105641031278,348
350,0.8455787695537798,350
352,0.4359058742383921,352
353,0.6601787270324213,353
354,0.531978352407933,354
355,0.914465934524624,355
356,0.20001223891637993,356
357,0.7927953432689044,357
358,0.8900442454802667,358
360,0.9729924081447762,360
361,0.5425598380299522,361
363,0.7946783311175758,363
365,0.4624301719753799,365
366,0.38586219226329455,366
367,0.4974684300047823,367
369,0.23567481452380235,369
371,0.9710155048002459,371
373,0.7073468152006105,373
375,0.9862755616839646,375
377,0.985567008807197,377
378,0.9167336432691973,378
380,0.6896134591551214,380
381,0.20217464195634607,381
382,0.4764845891041466,382
383,0.26669527761510675,383
384,0.25902836202117535,384
385,0.9822834382851109,385
386,0.4140382472299535,386
387,0.5573544047334034,387
390,0.6563417559891234,390
391,0.86085553170738,391
392,0.39453476709110286,392
394,0.6269468120235736,394
397,0.7027031388460597,397
398,0.7015931060070943,398
399,0.8717249182832317,399
400,0.8062559220510817,400
401,0.4353039651468056,401
404,0.7127486722801478,404
405,0.8017971722889656,405
406,0.7200439886033547,406
407,0.9920233067262294,407
408,0.5949617473208842,408
409,0.5201944946048522,409
410,0.9211722415749015,410
412,0.9903107884931921,412
413,0.9864887463179697,413
415,0.8900680861922641,415
416,0.6441320030820205,416
417,0.8322417711887594,417
418,0.7042665431227028,418
419,0.8835924043434515,419
420,0.39847240363754044,420
421,0.9909445811679227,421
422,0.6466094224564911,422
423,0.5891296851317944,423
424,0.88348651190326,424
427,0.9373524539695475,427
429,0.4093215046662554,429
430,0.8756919531472461,430
432,0.2830224425287719,432
433,0.7475711893876472,433
435,0.43432769506518404,435
438,0.9016254687484561,438
440,0.6899075680533291,440
441,0.31342614126401547,441
442,0.9606141396248329,442
443,0.5026385741740972,443
444,0.6878588951698842,444
445,0.6764114452569412,445
446,0.7145404568941103,446
447,0.8812116657806661,447
449,0.8909207545812228,449
450,0.17679878956926554,450
451,0.7816136847369394,451
452,0.8105677068838816,452
453,0.3737088704495747,453
454,0.36859159665368346,454
455,0.7267010319345498,455
456,0.31798641532961486,456
457,0.2603653565892849,457
460,0.6416053176041338,460
461,0.21664307829543322,461
462,0.5723507934472124,462
463,0.9775417391051812,463
464,0.8623372246618392,464
465,0.7696130744016416,465
466,0.7707273108026073,466
468,0.8537243714026623,468
470,0.6406884390081486,470
471,0.8386412335425985,471
472,0.9095705265919746,472
473,0.5206704299233378,473
474,0.8862382862831635,474
475,0.750944922931029,475
476,0.19626612628917153,476
477,0.8734848993100376,477
479,0.9089468100522288,479
480,0.6031243275074282,480
481,0.9923658774734524,481
483,0.2455813822119515,483
485,0.8944536080453139,485
486,0.9563267915306924,486
487,0.8810408665183345,487
493,0.3675115663888753,493
495,0.21609393098694213,495
496,0.911041438991758,496
497,0.8290511674660764,497
498,0.4326859871754894,498
500,0.8467961478925371,500
501,0.44975418091277125,501
502,0.6609343243628578,502
504,0.46627332373051295,504
505,0.18246484378501115,505
506,0.8909207545812228,506
511,0.8997761239459345,511
512,0.8960900690164136,512
513,0.5815397734557637,513
514,0.7190705261087054,514
519,0.45601568373023194,519
520,0.693416758258711,520
521,0.25902836202117535,521
522,0.5206704299233378,522
523,0.48756066759400185,523
524,0.42743726547687005,524
527,0.5345422636979458,527
530,0.6811095250613104,530
532,0.45091239723945165,532
534,0.7489517606900543,534
536,0.30442587846472513,536
538,0.9679433822923071,538
540,0.22784589539461197,540
541,0.8585771084941324,541
542,0.5770985709114391,542
543,0.5524145790007386,543
545,0.980867112053922,545
546,0.8140513095572531,546
549,0.7578901340055957,549
550,0.8963394249817526,550
552,0.9843627990190952,552
553,0.8017971722889656,553
554,0.9764922514553301,554
555,0.07038509825985424,555
556,0.2552483280116426,556
557,0.9169671973888174,557
558,0.9091192564007787,558
559,0.7671349042911644,559
560,0.4516339773212795,560
561,0.5705806651332727,561
562,0.384163562571462,562
563,0.45688445332024047,563
564,0.9809668287162703,564
565,0.7888381076306302,565
566,0.7566611845529764,566
567,0.7612302722931126,567
569,0.9501615145983817,569
570,0.7779281966670653,570
571,0.8133153564410475,571
572,0.7236313196050501,572
574,0.7160479038421088,574
575,0.6908755586335437,575
576,0.5493081640598111,576
577,0.77840493057073,577
578,0.38586219226329455,578
582,0.8970121917698302,582
585,0.42743726547687005,585
586,0.946302172533325,586
590,0.6317733515549834,590
591,0.550385793634559,591
593,0.8850186030366927,593
596,0.908187494207324,596
597,0.6358045799074256,597
598,0.9497135099557954,598
599,0.7961343163554403,599
600,0.7538212034937126,600
601,0.7347348016046376,601
603,0.2552483280116426,603
604,0.5045024095521372,604
605,0.5470292752777592,605
606,0.9161016602542859,606
607,0.7532653925907042,607
608,0.6436721824148767,608
609,0.2685038530882192,609
610,0.33850242866257985,610
612,0.9254596567077646,612
613,0.7122721207907898,613
614,0.7224730775830451,614
616,0.41798034181344024,616
617,0.9723010941459307,617
618,0.8816412787374425,618
620,0.9704231209185517,620
622,0.6058268853013362,622
624,0.8997761239459345,624
625,0.7450680108603122,625
626,0.6673438109065617,626
627,0.9117701882963345,627
628,0.7889834389198078,628
629,0.5672844457622435,629
630,0.8471960503339,630
634,0.9105825702742915,634
636,0.7810067680641352,636
638,0.9100380977949931,638
639,0.8858049791507654,639
640,0.8909207545812228,640
641,0.523546220697851,641
642,0.2824004388938832,642
643,0.5578943426782363,643
644,0.9404746143059326,644
645,0.2363174319045708,645
647,0.558632970638693,647
648,0.5267657300837971,648
649,0.7961343163554403,649
650,0.32899839020349103,650
654,0.42953494658793745,654
655,0.9189034396352551,655
659,0.886301751684494,659
660,0.8703993963319546,660
663,0.889595123139444,663
666,0.6104440413919107,666
669,0.21536274524037638,669
671,0.29877665205088233,671
672,0.6925962242565614,672
673,0.9032881395804737,673
674,0.4889937695287119,674
676,0.7973573008261261,676
678,0.9532136859670994,678
679,0.605654785929534,679
680,0.7467762802126862,680
681,0.20189987417744593,681
682,0.9843495621623366,682
683,0.20217464195634607,683
685,0.4974684300047823,685
686,0.7373827361993566,686
687,0.6922403008330675,687
691,0.8283466165318575,691
692,0.95537887424204,692
693,0.7064883775123758,693
696,0.9347590763325436,696
699,0.8158490089877161,699
700,0.9557810777095231,700
701,0.48252298676624333,701
703,0.6117371931408222,703
705,0.881265456367736,705
706,0.44937072798332345,706
707,0.981559614803114,707
709,0.2552483280116426,709
710,0.4568940940804763,710
712,0.5436820885418336,712
713,0.9002839021316423,713
714,0.7085251649724227,714
716,0.47871023685732333,716
718,0.9132269160056202,718
719,0.8907330101257108,719
720,0.9535264246767698,720
722,0.9859919260291558,722
723,0.39845854170506806,723
724,0.8698542427413546,724
725,0.5323117867320226,725
726,0.8703993963319546,726
727,0.8731965764577765,727
729,0.8211408325131292,729
730,0.3737088704495747,730
731,0.4450057401240761,731
734,0.43010596604998924,734
735,0.31080724921371183,735
736,0.4568940940804763,736
739,0.33790997379892274,739
740,0.7995674356347638,740
741,0.290713245825454,741
742,0.43704725953858264,742
745,0.7703364406855618,745
747,0.700478555564754,747
748,0.7423936741253138,748
754,0.5093683717272586,754
758,0.3675115663888753,758
761,0.7257180546999562,761
764,0.20975618137796861,764
765,0.8858049791507654,765
767,0.5723703639059954,767
769,0.35943662611571064,769
771,0.9034553029407048,771
772,0.9863575288970792,772
773,0.9520058381295855,773
774,0.6040225713735867,774
775,0.4294624932730533,775
780,0.735443492160924,780
781,0.6190822895283354,781
783,0.8760661196259951,783
784,0.7423936741253138,784
785,0.7861002168148729,785
786,0.18568786129607612,786
787,0.5707897865966216,787
788,0.9169671973888174,788
789,0.9552886544904097,789
791,0.8252902544167303,791
792,0.38600313582598306,792
793,0.6434260685834171,793
794,0.5166768069493604,794
795,0.26893812170926323,795
796,0.8038427053284788,796
798,0.9607283407567573,798
800,0.9457713149219377,800
803,0.8815078289017997,803
804,0.6846746608823878,804
806,0.9736535907506636,806
807,0.7803661022420723,807
809,0.44975418091277125,809
810,0.2880309026022045,810
811,0.7224730775830451,811
812,0.5463994462063831,812
814,0.7734830088435561,814
815,0.543319704000173,815
819,0.38586219226329455,819
820,0.654150742620238,820
821,0.8418278170317522,821
822,0.6600436749535861,822
823,0.4359058742383921,823
825,0.4250766795079793,825
826,0.3011584288276514,826
827,0.6194506428297673,827
828,0.7692673531617789,828
829,0.20975618137796861,829
830,0.5191066873964951,830
831,0.5204104934136496,831
832,0.8017971722889656,832
833,0.9217630472491934,833
834,0.808684121073363,834
835,0.6846746608823878,835
837,0.9124381498883258,837
839,0.5206704299233378,839
845,0.4570846516850423,845
846,0.8879595003336782,846
847,0.29084063973602453,847
851,0.5008567418917348,851
852,0.4140382472299535,852
853,0.6125219849717691,853
854,0.7498865536697257,854
855,0.8237429941843754,855
857,0.8844335034939873,857
858,0.8546096781859827,858
860,0.5868536614668697,860
861,0.9675914392952191,861
863,0.21286199071779469,863
864,0.7828408035104125,864
866,0.901326131367054,866
868,0.9289795113744995,868
870,0.2059049820284339,870
871,0.5792888815256536,871
872,0.5337851137153468,872
873,0.5555212669639614,873
874,0.9305232037110851,874
875,0.34796891088257015,875
876,0.7654000670925863,876
877,0.674344779625616,877
878,0.8386412335425985,878
879,0.7196679419137609,879
880,0.7696130744016416,880
883,0.5518432676340334,883
884,0.6545450984798405,884
885,0.8757823245946716,885
886,0.604926144166074,886
887,0.42118747654303085,887
888,0.6712763120567453,888
890,0.6935720471379844,890
891,0.752421882452552,891
894,0.4836350316025018,894
896,0.942797278307071,896
897,0.1978490790750699,897
900,0.40564060248274186,900
901,0.8909207545812228,901
902,0.7196679419137609,902
903,0.9275739023533924,903
904,0.23145460983907962,904
905,0.7139560522943575,905
906,0.4552082195349503,906
908,0.8820301009290621,908
909,0.7984828342739706,909
913,0.18254317323457367,913
914,0.978335345313474,914
915,0.9347709995507509,915
916,0.46346494871613375,916
917,0.5665988127440751,917
918,0.8981921915266033,918
920,0.46627332373051295,920
923,0.1686243807655767,923
924,0.982671914150409,924
926,0.6764114452569412,926
929,0.3629309117439222,929
930,0.7083128693913732,930
932,0.8900680861922641,932
933,0.6572013321667913,933
935,0.4256374829781109,935
936,0.5557654344403048,936
940,0.9081235281013129,940
941,0.6740285425595267,941
942,0.9563464125213738,942
946,0.9185195325928048,946
947,0.8991295572648725,947
948,0.7894717608371284,948
949,0.9242604627358146,949
950,0.339828286042053,950
953,0.7983643403517151,953
955,0.9404277973903602,955
956,0.6749625921286827,956
957,0.9978943191244712,957
960,0.16221492134311752,960
961,0.6248378215330971,961
962,0.4294624932730533,962
963,0.6586337030128122,963
964,0.8991598589805824,964
965,0.24058071539109074,965
970,0.5865118487728574,970
971,0.9477506699991334,971
972,0.4661937766506688,972
977,0.7872916585281443,977
979,0.9100568287743614,979
980,0.601335401111609,980
981,0.5237336162141808,981
983,0.8693938780128592,983
984,0.30442587846472513,984
985,0.9019108995277035,985
987,0.8365299933842933,987
988,0.22949728874498418,988
989,0.9636608803965494,989
992,0.46627332373051295,992
993,0.9940496835544222,993
994,0.6117371931408222,994
995,0.9639302228640999,995
996,0.5445503338349122,996
998,0.7688639259977933,998
1000,0.9746027392861696,1000
1001,0.6929471876328509,1001
1002,0.609665453607333,1002
1005,0.931363864798655,1005
1006,0.7165502009054534,1006
1007,0.6979189144058578,1007
1008,0.49328459767354027,1008
1010,0.46627332373051295,1010
1011,0.8956495484018435,1011
1012,0.28016238773616586,1012
1013,0.8508563872008196,1013
1014,0.9792595112519917,1014
1015,0.8909207545812228,1015
1016,0.9459816615656338,1016
1017,0.3794327050071831,1017
1018,0.7289822225943868,1018
1020,0.11699278373747386,1020
1022,0.5191066873964951,1022
1023,0.8363128513113387,1023
1024,0.7153700604285754,1024
1026,0.8909207545812228,1026
1027,0.8909207545812228,1027
1028,0.8521583596209785,1028
1030,0.560640086332565,1030
1031,0.61308796494464,1031
1032,0.8832247831617421,1032
1033,0.7549203183630382,1033
1034,0.9788035460222687,1034
1037,0.5448784233829472,1037
1039,0.830988573229715,1039
1041,0.8911284165433412,1041
1042,0.42858329149699265,1042
1043,0.87174493353667,1043
1044,0.5684309889648828,1044
1046,0.296134038342875,1046
1047,0.9244130105484334,1047
1050,0.5401825219468884,1050
1052,0.8774025113190101,1052
1055,0.905551685890245,1055
1056,0.6054157261556615,1056
1057,0.41672068456409,1057
1059,0.8985043361676494,1059
1062,0.5702966805935348,1062
1064,0.44152728012497583,1064
1065,0.47043794379549125,1065
1067,0.8428358891914074,1067
1068,0.3561313826027043,1068
1069,0.4824653855183356,1069
1070,0.6031243275074282,1070
1071,0.41306103635731106,1071
1072,0.5452894528111636,1072
1075,0.8137305341416856,1075
1080,0.7443766183899487,1080
1081,0.7283919042021471,1081
1084,0.7737168549605914,1084
1087,0.8960900690164136,1087
1088,0.6099630260577249,1088
1090,0.23166559608256518,1090
1092,0.5672844457622435,1092
1093,0.830260869641716,1093
1094,0.699603029657556,1094
1095,0.8997761239459345,1095
1101,0.8623372246618392,1101
1103,0.5723703639059954,1103
1104,0.4282121847731644,1104
1106,0.7358861855374778,1106
1107,0.8799967837142628,1107
1108,0.8961469499913406,1108
1110,0.8909207545812228,1110
1112,0.4974684300047823,1112
1113,0.07038509825985424,1113
1114,0.7936600813335163,1114
1115,0.9071399850821537,1115
1116,0.37067109095709283,1116
1117,0.5285777753481742,1117
1120,0.644426972557616,1120
1121,0.08640807555035021,1121
1122,0.2654104050371095,1122
1123,0.7548636615787333,1123
1124,0.19974997001025396,1124
1126,0.607098737818338,1126
1127,0.9290201127146038,1127
1128,0.47947561892396023,1128
1130,0.5119442859986328,1130
1134,0.7970150417994515,1134
1135,0.884500742239376,1135
1136,0.48696652373249705,1136
1137,0.9640560984613855,1137
1138,0.804668326413471,1138
1139,0.7423936741253138,1139
1140,0.7562178718293182,1140
1142,0.6470720715617078,1142
1143,0.8017971722889656,1143
1144,0.702353995736082,1144
1147,0.6248378215330971,1147
1148,0.25898774874613345,1148
1151,0.9209062104114035,1151
1152,0.9027608526173306,1152
1153,0.38351692266702225,1153
1155,0.9501973091032678,1155
1156,0.7578932589177829,1156
1157,0.5468530401058573,1157
1159,0.44695734118458086,1159
1161,0.8810408665183345,1161
1163,0.9935578802757337,1163
1164,0.9455075709244312,1164
1165,0.4250766795079793,1165
1166,0.8757245112902514,1166
1168,0.9039038287800271,1168
1169,0.18174921032216174,1169
1170,0.2552483280116426,1170
1171,0.7370631979905596,1171
1172,0.694564579830255,1172
1173,0.9621636964527915,1173
1176,0.36161308001979664,1176
1177,0.8769561979716508,1177
1178,0.954221089480301,1178
1179,0.42665858163839643,1179
1180,0.6896340799920501,1180
1181,0.7825520294896006,1181
1182,0.5482239711841117,1182
1183,0.5164621523489511,1183
1185,0.6954486819563384,1185
1186,0.9578325045201582,1186
1188,0.4836497304276039,1188
1189,0.6472830006960311,1189
1190,0.9097150029613347,1190
1193,0.41672068456409,1193
1194,0.9665689928495204,1194
1195,0.9686639506993084,1195
1196,0.8909207545812228,1196
1200,0.4517572582753837,1200
1203,0.43010596604998924,1203
1204,0.8870003677048756,1204
1207,0.5399134863393946,1207
1208,0.47249465147137004,1208
1209,0.5383259168811648,1209
1210,0.48756066759400185,1210
1211,0.8703993963319546,1211
1212,0.9418594318038609,1212
1214,0.5742187922222076,1214
1215,0.7236214970790923,1215
1216,0.9831931421995315,1216
1218,0.6836927711757196,1218
1219,0.8649669818127822,1219
1222,0.41798034181344024,1222
1225,0.30442587846472513,1225
1227,0.8703993963319546,1227
1228,0.8907330101257108,1228
1229,0.5559314681862054,1229
1230,0.7221016705224688,1230
1231,0.7902821837980369,1231
1233,0.4266030915263515,1233
1234,0.5433012438518077,1234
1237,0.986547538646595,1237
1238,0.1863315752673072,1238
1239,0.8820301009290621,1239
1240,0.21630506346063275,1240
1241,0.692831049480953,1241
1242,0.560640086332565,1242
1243,0.4423609838023076,1243
1244,0.8769714669691707,1244
1246,0.8606173305837457,1246
1248,0.7816136847369394,1248
1249,0.9351772665575172,1249
1250,0.5624875685141304,1250
1251,0.6304498586536144,1251
1252,0.2845597592365413,1252
1253,0.562863921990046,1253
1254,0.9320475648892829,1254
1255,0.8820301009290621,1255
1256,0.5008567418917348,1256
1257,0.6317733515549834,1257
1258,0.9015702266136766,1258
1260,0.6074159063285658,1260
1262,0.8703993963319546,1262
1264,0.8812116657806661,1264
1265,0.2782523398145807,1265
1267,0.9581945238140434,1267
1271,0.38586219226329455,1271
1272,0.33250531725931365,1272
1273,0.34998894381325274,1273
1279,0.9459182456069422,1279
1280,0.7351856089698255,1280
1281,0.6785910385117915,1281
1286,0.980635050995209,1286
1288,0.5446502470609613,1288
1289,0.9444860947926594,1289
1290,0.24596433819726723,1290
1291,0.8997761239459345,1291
1292,0.18644713637074,1292
1296,0.9089671344841987,1296
1299,0.3840989014472832,1299
1300,0.700478555564754,1300
1301,0.9419129986346719,1301
1303,0.5520104888571078,1303
1304,0.38586219226329455,1304
1305,0.980867112053922,1305
1307,0.8334367285022324,1307
1308,0.5573544047334034,1308
1312,0.7569751001153109,1312
1314,0.8202350579066646,1314
1316,0.7541542906138712,1316
1317,0.35058712553633015,1317
1319,0.9551390446751787,1319
1321,0.8832867099806032,1321
1322,0.8164888530145816,1322
1323,0.44985061916623204,1323
1325,0.24061526339163256,1325
1327,0.4774795280769033,1327
1330,0.523546220697851,1330
1332,0.8956495484018435,1332
1333,0.4140382472299535,1333
1334,0.8622595098320005,1334
1336,0.45849917383878386,1336
1338,0.41861633337310633,1338
1340,0.9569454626935591,1340
1341,0.9250172219818683,1341
1342,0.9338319592196008,1342
1343,0.7680650068310575,1343
1345,0.9493433626557252,1345
1346,0.5216823658250385,1346
1348,0.7423936741253138,1348
1350,0.445133117367863,1350
1351,0.8258916410033856,1351
1352,0.564074756071021,1352
1353,0.9237697761978221,1353
1354,0.9516532946723124,1354
1356,0.9365432419725114,1356
1359,0.41380774469833187,1359
1360,0.984324785155399,1360
1361,0.9688562392774465,1361
1362,0.6436721824148767,1362
1364,0.339828286042053,1364
1365,0.5471825928086474,1365
1366,0.9921600081861246,1366
1367,0.9621636964527915,1367
1368,0.7888381076306302,1368
1370,0.5957428409005939,1370
1371,0.449801015293296,1371
1375,0.6819022074018151,1375
1377,0.604836664065078,1377
1378,0.853401354982248,1378
1379,0.42036031883175823,1379
1383,0.8879595003336782,1383
1384,0.9576146440433831,1384
1385,0.3507652770940339,1385
1386,0.15014001469439509,1386
1387,0.5920726687143663,1387
1389,0.8337763875074309,1389
1390,0.6782400187492544,1390
1391,0.5280748615365023,1391
1394,0.8926450267770254,1394
1396,0.21609393098694213,1396
1398,0.6450385740134726,1398
1400,0.9081738571516285,1400
1405,0.7165502009054534,1405
1406,0.4650300763019361,1406
1407,0.5829865251022475,1407
1408,0.4140382472299535,1408
1409,0.8103541014864283,1409
1411,0.9434677527112675,1411
1412,0.6434260685834171,1412
1413,0.7654072518965853,1413
1414,0.9751636463364936,1414
1417,0.7361259776513259,1417
1418,0.8614063688324416,1418
1419,0.7780934149809612,1419
1420,0.9844622885106719,1420
1421,0.23764309328042846,1421
1422,0.9841154914554043,1422
1424,0.7301167407068747,1424
1425,0.36137103014918387,1425
1427,0.3265000616054535,1427
1428,0.2391646156081173,1428
1429,0.4213400255882839,1429
1430,0.9352806816737883,1430
1431,0.8862382862831635,1431
1434,0.9457340247801898,1434
1437,0.7591102861788938,1437
1438,0.19983673376760597,1438
1440,0.3619609955824511,1440
1442,0.3086304346572794,1442
1443,0.5506932155559503,1443
1444,0.4497746529369166,1444
1447,0.8900680861922641,1447
1450,0.9139422547330993,1450
1451,0.7500328347245785,1451
1452,0.3689341424647205,1452
1453,0.6803947300108893,1453
1455,0.5545109624586076,1455
1457,0.8291382305913104,1457
1459,0.3338976427420917,1459
1460,0.592296147619467,1460
1461,0.9845706867947431,1461
1462,0.8886240240698932,1462
1463,0.9862755616839646,1463
1464,0.9216114830495656,1464
1465,0.7753605555095574,1465
1466,0.7196679419137609,1466
1467,0.908347689996111,1467
1468,0.41689209415691225,1468
1469,0.8585771084941324,1469
1470,0.8467328547401248,1470
1471,0.7096264622769783,1471
1472,0.9529198839540514,1472
1474,0.8715323911074883,1474
1475,0.9548304188614293,1475
1477,0.7690607621140932,1477
1478,0.49272211715409187,1478
1479,0.7358775628804747,1479
1480,0.4591677361177342,1480
1482,0.8961469499913406,1482
1483,0.6846746608823878,1483
1485,0.28804943240865294,1485
1486,0.3128852793272332,1486
1487,0.7688639259977933,1487
1488,0.8999189923867088,1488
1489,0.35673418755979225,1489
1491,0.8839009460374818,1491
1492,0.8836515822314653,1492
1494,0.9424414445047574,1494
1495,0.9805756854363638,1495
1498,0.9501350012782116,1498
1500,0.9039355870122927,1500
1501,0.761082577914644,1501
1502,0.8941752043500893,1502
1503,0.931674095485537,1503
1504,0.43010596604998924,1504
1506,0.38586219226329455,1506
1507,0.5111464726167367,1507
1511,0.913050054417443,1511
1512,0.6851515082370656,1512
1515,0.5957428409005939,1515
1517,0.8515826786673222,1517
1518,0.25902836202117535,1518
1519,0.9124181181022906,1519
1521,0.5122453879060679,1521
1522,0.4269317555980772,1522
1523,0.9722798966229917,1523
1524,0.8909207545812228,1524
1525,0.33476946392265033,1525
1526,0.7165502009054534,1526
1527,0.9843495621623366,1527
1529,0.46748622779000265,1529
1530,0.9578922763181329,1530
1531,0.41761601330032555,1531
1532,0.9405568340662215,1532
1533,0.8671091657724951,1533
1534,0.6799555533074445,1534
1535,0.7705310747159051,1535
1536,0.5051007815231044,1536
1537,0.6837032600297451,1537
1538,0.7206370981767894,1538
1539,0.9089736073300343,1539
1542,0.684805171683084,1542
1543,0.8909207545812228,1543
1544,0.3678189868859908,1544
1545,0.29084063973602453,1545
1546,0.8860526540217957,1546
1552,0.7099136606150966,1552
1553,0.3191235450079691,1553
1554,0.7690266325873867,1554
1555,0.6244144316724373,1555
1557,0.6975842921241754,1557
1558,0.8269697188320557,1558
1559,0.9064158076733331,1559
1560,0.7836626595393735,1560
1561,0.9515333314654316,1561
1562,0.6919168009171287,1562
1563,0.30442587846472513,1563
