id,phishing_probability,label
881,0.6073508,881
882,0.9941375,882
883,0.8363264,883
885,0.9221481,885
886,0.8910637,886
887,0.88695186,887
888,0.8796856,888
889,0.9878088,889
890,0.9883074,890
891,0.99737215,891
892,0.20321824,892
893,0.4188418,893
895,0.99157774,895
896,0.25221458,896
897,0.5241621,897
898,0.4657563,898
899,0.96857005,899
900,0.6344386,900
901,0.469563,901
903,0.979703,903
905,0.71102816,905
906,0.78825045,906
907,0.9977028,907
908,0.6007511,908
909,0.9284685,909
913,0.884336,913
915,0.7569038,915
916,0.8246021,916
917,0.43516555,917
918,0.44807178,918
919,0.91498,919
920,0.3126848,920
921,0.9162211,921
923,0.75711274,923
924,0.3824581,924
927,0.9920661,927
929,0.9811245,929
930,0.8624405,930
931,0.7544226,931
933,0.7569038,933
934,0.46815294,934
935,0.992626,935
936,0.6658715,936
937,0.82943213,937
939,0.802716,939
940,0.39522043,940
941,0.9840888,941
942,0.73395693,942
943,0.9578688,943
945,0.99882287,945
946,0.9328961,946
950,0.4188418,950
953,0.605528,953
955,0.99730104,955
958,0.6833838,958
960,0.93709075,960
961,0.8310141,961
963,0.68764323,963
964,0.23671308,964
965,0.836369,965
966,0.09793381,966
970,0.93821454,970
971,0.95966715,971
972,0.9904738,972
973,0.43270698,973
974,0.10757723,974
977,0.45438465,977
978,0.9893205,978
980,0.8702418,980
983,0.5908112,983
985,0.9872067,985
986,0.9555391,986
987,0.7920265,987
988,0.95059365,988
990,0.5810104,990
991,0.9784978,991
992,0.49851063,992
993,0.81109536,993
996,0.96615624,996
997,0.2623671,997
998,0.93993914,998
999,0.951953,999
1000,0.92543334,1000
1001,0.69486177,1001
1003,0.18470532,1003
1004,0.30314356,1004
1006,0.98265797,1006
1009,0.9432831,1009
1011,0.40729684,1011
1014,0.9801358,1014
1015,0.6478334,1015
1016,0.9429682,1016
1017,0.9981238,1017
1018,0.63925743,1018
1021,0.47714114,1021
1022,0.7049069,1022
1023,0.9284685,1023
1024,0.9237212,1024
1026,0.99877757,1026
1027,0.83719593,1027
1028,0.83851534,1028
1033,0.2486116,1033
1034,0.5824838,1034
1036,0.9732668,1036
1037,0.7068418,1037
1038,0.8782916,1038
1041,0.60461545,1041
1042,0.89256215,1042
1043,0.27116793,1043
1044,0.993566,1044
1045,0.99046284,1045
1046,0.47070673,1046
1047,0.92845196,1047
1049,0.23671308,1049
1050,0.4970213,1050
1051,0.6127511,1051
1053,0.9969574,1053
1054,0.9395579,1054
1055,0.70156014,1055
1056,0.99370193,1056
1057,0.76980907,1057
1058,0.6222538,1058
1059,0.47714114,1059
1062,0.75913244,1062
1063,0.52771527,1063
1066,0.99400973,1066
1068,0.6802088,1068
1069,0.9719133,1069
1070,0.79950225,1070
1073,0.3795578,1073
1074,0.87205315,1074
1075,0.4803996,1075
1077,0.32880896,1077
1078,0.05240819,1078
1079,0.20925933,1079
1081,0.74870867,1081
1082,0.35865209,1082
1088,0.26957947,1088
1089,0.69663185,1089
1090,0.5610252,1090
1093,0.8910637,1093
1097,0.38508272,1097
1098,0.9284685,1098
1100,0.36698404,1100
1102,0.5293733,1102
1103,0.9284685,1103
1104,0.85236734,1104
1105,0.6056507,1105
1109,0.8394212,1109
1110,0.13258411,1110
1112,0.97355425,1112
1115,0.8751211,1115
1119,0.98591566,1119
1122,0.67556393,1122
1123,0.027336825,1123
1125,0.4422511,1125
1127,0.83352596,1127
1130,0.9984395,1130
1131,0.8197043,1131
1133,0.87311757,1133
1134,0.99700564,1134
1135,0.26907513,1135
1137,0.60764974,1137
1138,0.4657563,1138
1139,0.9799585,1139
1140,0.709387,1140
1142,0.4188418,1142
1144,0.19073735,1144
1146,0.9636757,1146
1147,0.59232754,1147
1150,0.6656458,1150
1152,0.97106355,1152
1154,0.9890598,1154
1155,0.9187068,1155
1156,0.69486177,1156
1157,0.8405211,1157
1158,0.41382793,1158
1159,0.17369382,1159
1160,0.7887903,1160
1161,0.5202225,1161
1162,0.92871356,1162
1163,0.85113245,1163
1166,0.9985821,1166
1167,0.8975058,1167
1171,0.9866042,1171
1172,0.5014249,1172
1174,0.5691458,1174
1178,0.9915418,1178
1180,0.23671308,1180
1183,0.93760526,1183
1184,0.2955746,1184
1186,0.9010647,1186
1187,0.79950225,1187
1188,0.8188526,1188
1191,0.98713034,1191
1192,0.8910637,1192
1194,0.95686483,1194
1196,0.9429682,1196
1197,0.89148307,1197
1198,0.18470532,1198
1199,0.16591696,1199
1200,0.4211396,1200
1201,0.3126848,1201
1204,0.6733413,1204
1205,0.89657426,1205
1206,0.97685367,1206
1207,0.5674712,1207
1208,0.40060246,1208
1211,0.8954632,1211
1212,0.821904,1212
1214,0.6217401,1214
1215,0.33562192,1215
1216,0.90413177,1216
1219,0.17083184,1219
1222,0.5447819,1222
1223,0.89148307,1223
1224,0.89181006,1224
1225,0.89148307,1225
1226,0.52887475,1226
1228,0.6679637,1228
1229,0.90477884,1229
1230,0.5295125,1230
1231,0.6217401,1231
1232,0.79791695,1232
1235,0.6465683,1235
1237,0.26587874,1237
1239,0.33981994,1239
1240,0.41041297,1240
1241,0.6988382,1241
1242,0.6490511,1242
1243,0.43083662,1243
1244,0.9284685,1244
1245,0.9964496,1245
1246,0.8628636,1246
1247,0.9926993,1247
1248,0.38623807,1248
1251,0.4983079,1251
1252,0.9640649,1252
1253,0.9982222,1253
1255,0.46943635,1255
1257,0.6491297,1257
1258,0.96871185,1258
1260,0.9590389,1260
1262,0.43895498,1262
1264,0.011207062,1264
1265,0.7942306,1265
1266,0.32490253,1266
1267,0.98655856,1267
1268,0.62591445,1268
1270,0.43895498,1270
1273,0.5853181,1273
1274,0.73149914,1274
1278,0.477545,1278
1283,0.19576435,1283
1285,0.9284685,1285
1286,0.8967791,1286
1287,0.98665977,1287
1288,0.7048851,1288
1289,0.90282047,1289
1290,0.98585147,1290
1291,0.75554866,1291
1292,0.86911047,1292
1293,0.9765096,1293
1296,0.43210503,1296
1297,0.7764123,1297
1299,0.94559747,1299
1300,0.97467244,1300
1302,0.60488737,1302
1304,0.8757286,1304
1305,0.67405856,1305
1306,0.99041325,1306
1307,0.18470532,1307
1309,0.9026799,1309
1310,0.97084427,1310
1311,0.46165234,1311
1313,0.8745772,1313
1315,0.8893041,1315
1316,0.9913004,1316
1317,0.9764181,1317
1319,0.92707896,1319
1321,0.66231275,1321
1324,0.25905135,1324
1325,0.71102816,1325
1326,0.99820566,1326
1327,0.53473055,1327
1329,0.1746486,1329
1330,0.10076065,1330
1331,0.67143244,1331
1333,0.9578688,1333
1337,0.91136026,1337
1338,0.23671308,1338
1339,0.74075174,1339
1341,0.43712687,1341
1342,0.5390912,1342
1343,0.9968233,1343
1344,0.98051673,1344
1345,0.99804485,1345
1347,0.9879261,1347
1348,0.9978764,1348
1353,0.35865209,1353
1355,0.9694531,1355
1356,0.89148307,1356
1357,0.89148307,1357
1361,0.18470532,1361
1363,0.802716,1363
1365,0.19324154,1365
1366,0.14230256,1366
1367,0.62864494,1367
1368,0.4188418,1368
1369,0.99676174,1369
1371,0.40729684,1371
1373,0.88475555,1373
1374,0.18470532,1374
1375,0.5691458,1375
1376,0.73913336,1376
1379,0.6833659,1379
1380,0.8329897,1380
1383,0.9241749,1383
1384,0.8995038,1384
1385,0.73352104,1385
1386,0.924286,1386
1387,0.14230256,1387
1388,0.84671074,1388
1390,0.6222538,1390
1392,0.9812811,1392
1393,0.62864494,1393
1396,0.9600683,1396
1397,0.9924705,1397
1399,0.8251398,1399
1400,0.99607545,1400
1401,0.9908365,1401
1402,0.90798557,1402
1403,0.99283046,1403
1404,0.74870867,1404
1406,0.4827997,1406
1407,0.65012765,1407
1408,0.5447819,1408
1409,0.9804067,1409
1410,0.946985,1410
1411,0.9109359,1411
1412,0.9850154,1412
1413,0.62757987,1413
1414,0.86948735,1414
1417,0.9435974,1417
1419,0.95756865,1419
1421,0.6500521,1421
1422,0.99177855,1422
1425,0.9783337,1425
1426,0.9952988,1426
1427,0.8796856,1427
1429,0.81417143,1429
1431,0.6222538,1431
1432,0.8205572,1432
1433,0.7068418,1433
1436,0.9604518,1436
1438,0.83271277,1438
1439,0.6707682,1439
1441,0.86363363,1441
1443,0.45438465,1443
1445,0.9439394,1445
1447,0.5014249,1447
1448,0.92871356,1448
1450,0.88629854,1450
1452,0.9969482,1452
1453,0.5691458,1453
1454,0.89148307,1454
1455,0.9979353,1455
1456,0.97904265,1456
1459,0.9688019,1459
1460,0.56370175,1460
1461,0.7479819,1461
1463,0.8064398,1463
1464,0.9590632,1464
1465,0.70280564,1465
1466,0.20942698,1466
1467,0.99509,1467
1468,0.8808335,1468
1469,0.9986792,1469
1472,0.10482037,1472
1476,0.99737215,1476
1478,0.9597594,1478
1479,0.2097082,1479
1480,0.97037256,1480
1481,0.6798449,1481
1482,0.70257944,1482
1483,0.10281019,1483
1485,0.581559,1485
1487,0.35865209,1487
1489,0.5274747,1489
1491,0.8156995,1491
1493,0.8546088,1493
1494,0.940085,1494
1495,0.986232,1495
1496,0.73070264,1496
1497,0.5471506,1497
1499,0.4983079,1499
1500,0.99235183,1500
1503,0.5295125,1503
1504,0.99737215,1504
1507,0.23498733,1507
1508,0.6068695,1508
1511,0.30511895,1511
1512,0.96973103,1512
1514,0.99835014,1514
1515,0.23671308,1515
1517,0.514726,1517
1518,0.99891686,1518
1521,0.99566287,1521
1522,0.27624652,1522
1523,0.9968393,1523
1524,0.8345384,1524
1526,0.11521504,1526
1527,0.12404254,1527
1528,0.9814046,1528
1530,0.43895498,1530
1531,0.41092628,1531
1532,0.8205572,1532
1533,0.845944,1533
1534,0.6073508,1534
1537,0.28122428,1537
1538,0.38262305,1538
1540,0.9644774,1540
1541,0.991227,1541
1542,0.8170948,1542
1544,0.91163945,1544
1545,0.7958085,1545
1546,0.15878893,1546
1548,0.9227733,1548
1549,0.8378521,1549
1552,0.60209006,1552
1553,0.17251754,1553
1554,0.82638884,1554
1556,0.997059,1556
1558,0.90477884,1558
1560,0.9922925,1560
1561,0.90663475,1561
1562,0.4981768,1562
1564,0.9241749,1564
1566,0.97805905,1566
1569,0.8123642,1569
1571,0.5209081,1571
1573,0.4670586,1573
1574,0.9473794,1574
1575,0.9857918,1575
1576,0.9166014,1576
1577,0.14104801,1577
1578,0.89148307,1578
1580,0.76491606,1580
1582,0.70815134,1582
1585,0.31855434,1585
1587,0.8816563,1587
1588,0.8401177,1588
1589,0.96540767,1589
1591,0.99513227,1591
1594,0.9933194,1594
1595,0.64503986,1595
1596,0.9369506,1596
1599,0.8469263,1599
1601,0.93180716,1601
1603,0.99915946,1603
1604,0.4657563,1604
1605,0.62864494,1605
1606,0.16064198,1606
1607,0.5773971,1607
1608,0.9927275,1608
1609,0.92706734,1609
1612,0.95997995,1612
1615,0.952547,1615
1616,0.5289885,1616
1618,0.929545,1618
1620,0.7774849,1620
1622,0.84452623,1622
1623,0.9590632,1623
1626,0.8799621,1626
1627,0.7245958,1627
1628,0.84541345,1628
1629,0.9221009,1629
1630,0.5671522,1630
1631,0.9982339,1631
1633,0.7920265,1633
1635,0.48383346,1635
1637,0.9226458,1637
1638,0.11591616,1638
1639,0.23575197,1639
1641,0.26907513,1641
1643,0.62757987,1643
1644,0.9369506,1644
1646,0.70257944,1646
1647,0.43083662,1647
1649,0.14502713,1649
1650,0.89215463,1650
1652,0.88227177,1652
1653,0.9055104,1653
1654,0.6668024,1654
1655,0.40299663,1655
1656,0.73138726,1656
1658,0.45438465,1658
1659,0.5691458,1659
1661,0.9762221,1661
1665,0.9237212,1665
1667,0.8921524,1667
1668,0.91136026,1668
1670,0.99522394,1670
1672,0.2848663,1672
1674,0.9486828,1674
1675,0.6042338,1675
1676,0.9496644,1676
1678,0.57157785,1678
1680,0.95768017,1680
1681,0.9931687,1681
1682,0.9644752,1682
1683,0.9276305,1683
1684,0.60935086,1684
1685,0.62864494,1685
1686,0.5515085,1686
1687,0.7682708,1687
1688,0.9896689,1688
1689,0.9089775,1689
1690,0.9840456,1690
1695,0.75950074,1695
1696,0.5447819,1696
1697,0.5295125,1697
1698,0.6432486,1698
1699,0.8798228,1699
1701,0.99737215,1701
1702,0.64503986,1702
1705,0.72046727,1705
1707,0.96188307,1707
1708,0.614495,1708
1709,0.9947625,1709
1712,0.71340996,1712
1714,0.9800204,1714
1716,0.6883288,1716
1718,0.976229,1718
1720,0.18470532,1720
1721,0.86278135,1721
1722,0.23368867,1722
1723,0.993188,1723
1726,0.95999026,1726
1727,0.5691458,1727
1728,0.2097082,1728
1729,0.59065485,1729
1730,0.67143244,1730
1732,0.9087581,1732
1733,0.72398907,1733
1734,0.21186922,1734
1735,0.8954632,1735
1737,0.987605,1737
1739,0.81258017,1739
1740,0.72039086,1740
1741,0.99399674,1741
1742,0.9811514,1742
1743,0.86795557,1743
1744,0.4211396,1744
1747,0.6011761,1747
1748,0.5515085,1748
1750,0.8745149,1750
1752,0.7639392,1752
1753,0.6988382,1753
1754,0.63925743,1754
1755,0.4502591,1755
1756,0.4263115,1756
1758,0.40060246,1758
1760,0.7774849,1760
1763,0.731336,1763
1764,0.5928797,1764
1765,0.9539169,1765
1766,0.8312279,1766
1768,0.79389197,1768
1772,0.23914637,1772
1773,0.60488737,1773
1774,0.23914637,1774
1775,0.23914637,1775
1776,0.64095014,1776
1777,0.23914637,1777
1778,0.23914637,1778
1779,0.8917863,1779
1780,0.23914637,1780
1781,0.23914637,1781
1782,0.30863965,1782
1783,0.23914637,1783
1784,0.23914637,1784
1785,0.53854775,1785
1786,0.23914637,1786
1787,0.2738453,1787
1789,0.60488737,1789
1790,0.23914637,1790
1791,0.84476537,1791
1792,0.23914637,1792
1793,0.8122339,1793
1794,0.23914637,1794
1795,0.23914637,1795
1796,0.5071271,1796
1799,0.23914637,1799
1800,0.17564161,1800
1801,0.112594835,1801
1802,0.5250917,1802
1803,0.23501565,1803
1804,0.49551833,1804
1805,0.37794465,1805
1806,0.7991191,1806
1807,0.46808013,1807
1808,0.112594835,1808
1809,0.3404126,1809
1810,0.8122714,1810
1811,0.14907905,1811
1812,0.7801478,1812
1813,0.4538736,1813
1814,0.4984485,1814
1815,0.23706879,1815
1816,0.62339985,1816
1817,0.11465389,1817
1818,0.5986769,1818
1819,0.22604369,1819
1820,0.28415588,1820
1821,0.46808013,1821
1822,0.47183228,1822
1823,0.45604756,1823
1824,0.613927,1824
1825,0.5128072,1825
1826,0.45604756,1826
1827,0.46759233,1827
1828,0.45604756,1828
1829,0.5331012,1829
1830,0.7655055,1830
1831,0.112594835,1831
1832,0.14318298,1832
1833,0.18394642,1833
1834,0.2946085,1834
1835,0.58459896,1835
1836,0.7548727,1836
1837,0.11489462,1837
1838,0.33540437,1838
1839,0.112594835,1839
1840,0.2502417,1840
1841,0.4239421,1841
1842,0.16606855,1842
1843,0.28136495,1843
1844,0.16606855,1844
1845,0.5154873,1845
1846,0.3131708,1846
1847,0.56273013,1847
1848,0.139675,1848
1849,0.43314743,1849
1850,0.26108003,1850
1851,0.2765561,1851
1852,0.4448772,1852
1853,0.26108003,1853
1854,0.3552546,1854
1855,0.56575614,1855
1856,0.54621255,1856
1857,0.14573066,1857
1858,0.123569,1858
1859,0.09539328,1859
1860,0.09539328,1860
1861,0.14612249,1861
1862,0.14573066,1862
1863,0.14612249,1863
1864,0.14573066,1864
1865,0.14573066,1865
1866,0.14612249,1866
1867,0.14612249,1867
1868,0.14573066,1868
1869,0.14573066,1869
1870,0.14573066,1870
1871,0.14573066,1871
1872,0.14573066,1872
1873,0.3410123,1873
1874,0.14573066,1874
1875,0.15069184,1875
1876,0.15069184,1876
1877,0.14573066,1877
1878,0.14573066,1878
1879,0.14573066,1879
1880,0.14573066,1880
1881,0.0937123,1881
1882,0.46759233,1882
1883,0.6534218,1883
1884,0.14573066,1884
1885,0.14573066,1885
1886,0.14573066,1886
1887,0.6830057,1887
1888,0.52853364,1888
1889,0.14573066,1889
1890,0.52089584,1890
1891,0.4328637,1891
1892,0.52089584,1892
1893,0.52089584,1893
1894,0.52089584,1894
1895,0.14573066,1895
1896,0.14573066,1896
1897,0.14573066,1897
1898,0.14573066,1898
1899,0.14573066,1899
1900,0.52089584,1900
1901,0.44619447,1901
1902,0.52089584,1902
1903,0.14573066,1903
1904,0.52089584,1904
1905,0.52089584,1905
1906,0.52089584,1906
1907,0.5154873,1907
1908,0.29639843,1908
1909,0.25577265,1909
1910,0.52089584,1910
1911,0.14573066,1911
1912,0.15069184,1912
1913,0.15069184,1913
1914,0.52089584,1914
1915,0.39572513,1915
1916,0.39572513,1916
1917,0.45604756,1917
1918,0.7407748,1918
1919,0.3127806,1919
1920,0.14573066,1920
1921,0.14573066,1921
