url,domain,registered_domain,tld,subdomain,class,id,protocol,path,domain_digit_count,subdomain_digit_count,path_digit_count,domain_length,subdomain_length,path_length,isKnownTld,www,com,punnyCode,random_domain,subDomainCount,char_repeat,alexa1m_tld,alexa1m,-,.,/,@,?,&,=,_,domain_in_brand_list,raw_word_count,splitted_word_count,average_word_length,longest_word_length,shortest_word_length,std_word_length,compound_word_count,keyword_count,brand_name_count,negligible_word_count,target_brand_count,target_keyword_count,similar_keyword_count,similar_brand_count,average_compound_words,random_words,keywords,brands,dga_in_words,similar_to_keywords,similar_to_brands,negligible_words,words_nlp,words_raw,target_brand,target_keyword,compound_raw,compound_splitted
http://cbphost.net/users/quiksilver/grants.htm,cbphost,cbphost.net,net,,phish,10,http,/users/quiksilver/grants.htm,0,0,0,7,0,28,1,0,0,0,1,1,0,0,0,0,1,3,0,0,0,0,0,0,5,2,6.2,10,3,2.3151673805580453,1,0,0,3,0,2,2,0,10.0,1,,,cbphost,"users, htm",,"grants, silver, quik","grants, users, htm, cbphost, silver, quik","cbphost, users, quiksilver, grants, htm",,"user, html",quiksilver,"silver, quik"
http://webopedia.com/TERM/I/ISP.html,webopedia,webopedia.com,com,,phish,11,http,/TERM/I/ISP.html,0,0,0,9,0,16,1,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,3,1,5.666666666666667,9,4,2.357022603955158,1,1,0,2,0,0,0,0,9.0,0,html,,,,,"term, oped","term, html, oped","webopedia, term, i, isp, html",,,webopedia,oped
http://digitalvirgil.co.uk/pvs/1991/index.php?email=jose@monkey.org&amp;jose@monkey.org&amp;,digitalvirgil,digitalvirgil.co.uk,co.uk,,phish,12,http,/pvs/1991/index.php?email=jose@monkey.org&amp;jose@monkey.org&amp;,0,0,4,13,0,66,0,0,0,0,0,1,1,0,0,0,3,3,2,1,2,1,0,0,8,4,6.375,13,4,2.7810744326608736,2,1,0,9,0,0,0,0,10.5,0,email,,,,,"index, jose, monkey, monkey, amp;, digital, virgil, jose, amp;","index, jose, monkey, monkey, amp;, email, digital, virgil, jose, amp;","digitalvirgil, pvs, 1991, index, php, email, jose, monkey, org, amp;jose, monkey, org, amp;",,,"digitalvirgil, amp;jose","digital, virgil, jose, amp;"
http://linkclick24.wix.com/outlook-app,wix,wix.com,com,linkclick24,phish,13,http,/outlook-app,0,2,0,3,11,12,1,0,0,0,0,1,2,0,0,1,0,1,0,0,0,0,0,0,2,3,8.0,9,7,1.0,2,0,0,3,0,0,0,0,8.0,0,,,,,,"outlook, click, link","outlook, click, link","wix, outlook, app, linkclick24",,,"outlook, linkclick","outlook, click, link"
https://rare-billowy-brachiosaurus.glitch.me#jose@monkey.org,glitch,glitch.me,me,rare-billowy-brachiosaurus,phish,14,https,,0,0,0,6,26,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,4,2,7.5,13,4,3.3541019662496847,2,0,0,3,0,1,1,0,10.0,0,,,,rare,,"glitch, billowy, brachiosaurus","glitch, rare, billowy, brachiosaurus","glitch, rare, billowy, brachiosaurus",,care,"billowy, brachiosaurus","billowy, brachiosaurus"
http://leedsgamingsociety.co.uk/insta.php,leedsgamingsociety,leedsgamingsociety.co.uk,co.uk,,phish,15,http,/insta.php,0,0,0,18,0,10,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,2,3,11.5,18,5,6.5,1,0,0,4,0,0,0,0,18.0,0,,,,,,"insta, society, gaming, leeds","insta, society, gaming, leeds","leedsgamingsociety, insta, php",,,leedsgamingsociety,"society, gaming, leeds"
http://trachten-eder.at/phone/scripts/com.htm,trachten-eder,trachten-eder.at,at,,phish,16,http,/phone/scripts/com.htm,0,0,0,13,0,22,0,0,1,0,0,1,0,0,0,1,1,3,0,0,0,0,0,0,6,2,5.0,8,3,1.9148542155126762,2,1,0,3,1,1,1,1,7.5,0,com,,,htm,phone,"eder, trachten, scripts","eder, phone, htm, com, trachten, scripts","trachten, eder, phone, scripts, com, htm",iphone,html,"trachten, scripts","trachten, scripts"
https://odenappealing.com/eng/soa/?i=i&amp;0=jose@monkey.org,odenappealing,odenappealing.com,com,,phish,17,https,/eng/soa/?i=i&amp;0=jose@monkey.org,0,0,1,13,0,35,1,0,0,0,0,1,1,0,0,0,1,3,1,1,1,2,0,0,4,2,6.75,13,4,3.6996621467371855,1,0,0,5,0,0,0,0,13.0,0,,,,,,"amp;, jose, monkey, appealing, oden","amp;, jose, monkey, appealing, oden","odenappealing, eng, soa, i, i, amp;0, jose, monkey, org",,,odenappealing,"appealing, oden"
http://www.mumbailive.in/,mumbailive,mumbailive.in,in,www,phish,18,http,/,0,0,0,10,3,1,0,1,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,1,2,10.0,10,10,0.0,1,0,0,2,0,0,0,0,10.0,0,,,,,,"mumbai, live","mumbai, live","mumbailive, www",,,mumbailive,"mumbai, live"
http://www142.wiildaccess.com/remove.htm,wiildaccess,wiildaccess.com,com,www142,phish,19,http,/remove.htm,0,3,0,11,6,11,1,1,0,0,0,1,6,0,0,0,1,1,0,0,0,0,0,0,3,2,6.666666666666667,11,3,3.2998316455372216,1,2,0,1,0,1,1,0,11.0,0,"remove, access",,,htm,,wiild,"htm, remove, access, wiild","wiildaccess, remove, htm, www142",,html,wiildaccess,"access, wiild"
http://zevs4x4.ru/Account//login/,zevs4x4,zevs4x4.ru,ru,,phish,20,http,/Account//login/,2,0,0,7,0,16,0,0,0,0,1,1,1,0,0,0,0,4,0,0,0,0,0,0,3,0,5.666666666666667,7,5,0.9428090415820634,0,2,0,0,0,0,0,0,0.0,1,"account, login",,zevsx,,,,"account, login, zevsx","zevs4x4, account, login",,,,
https://purityindustry.com/systemerror/NewestUpdate/?email=jose@monkey.org,purityindustry,purityindustry.com,com,,phish,21,https,/systemerror/NewestUpdate/?email=jose@monkey.org,0,0,0,14,0,48,1,0,0,0,0,1,1,0,0,0,1,3,1,1,0,1,0,0,6,6,8.666666666666666,14,4,3.815174380753199,3,2,0,7,0,0,0,0,12.333333333333334,0,"email, update",,,,,"jose, monkey, industry, purity, system, error, newest","jose, monkey, email, industry, purity, system, error, newest, update","purityindustry, systemerror, newestupdate, email, jose, monkey, org",,,"purityindustry, systemerror, newestupdate","industry, purity, system, error, newest, update"
https://u16136365.ct.sendgrid.net/ls/click?upn=S9TOxv90ONa3MyMRFVXswTLm3oFS6gxAoP0-2FV0QaIjXZqd0qZ-2F3URkdUII-2FTxnbLOmnfrG2MLbIkZawjkKn5kXWZl-2BMX5azkpGIDePKZDrU-3DgAEN_fzWwZSEqorIArH9mn3FVyBNvEpGz-2FtQ5IB2YFQEKRpZx98Nph-2FMx06PMmBkC6-2BfMQH-2BcJfERs-2FhYoYBdG4CrV3w0LlFs6FUbftNde0tJMcZKSYGpYjG-2FifJLTgHW52fZakm98uwZIWTWHgpDQhYHwzjaVH-2BUZUG0fpcl-2BJKqGVE0NFHQrhGMLOPDkB6UKZRjTmM3bOylUDhGXSymQuytC9nshsO77scDJOIiSoqbbLY-3D,sendgrid,sendgrid.net,net,u16136365.ct,phish,22,https,/ls/click?upn=S9TOxv90ONa3MyMRFVXswTLm3oFS6gxAoP0-2FV0QaIjXZqd0qZ-2F3URkdUII-2FTxnbLOmnfrG2MLbIkZawjkKn5kXWZl-2BMX5azkpGIDePKZDrU-3DgAEN_fzWwZSEqorIArH9mn3FVyBNvEpGz-2FtQ5IB2YFQEKRpZx98Nph-2FMx06PMmBkC6-2BfMQH-2BcJfERs-2FhYoYBdG4CrV3w0LlFs6FUbftNde0tJMcZKSYGpYjG-2FifJLTgHW52fZakm98uwZIWTWHgpDQhYHwzjaVH-2BUZUG0fpcl-2BJKqGVE0NFHQrhGMLOPDkB6UKZRjTmM3bOylUDhGXSymQuytC9nshsO77scDJOIiSoqbbLY-3D,0,8,52,8,12,391,1,0,0,0,0,2,9,0,0,14,1,2,0,1,0,1,1,0,18,2,18.055555555555557,65,3,15.629289534653351,1,0,0,3,1,0,0,1,8.0,15,,,"stoxvonamymrfvxswtlmofsgxaop, fvqaijxzqdqz, furkduii, ftxnblomnfrgmlbikzawjkknkxwzl, bmxazkpgidepkzdru, dgaen, fzwwzseqoriarhmnfvybnvepgz, ftqibyfqekrpzxnph, fmxpmmbkc, bfmqh, bcjfers, fhyoybdgcrvwllfsfubftndetjmczksygpyjg, fifjltghwfzakmuwziwtwhgpdqhyhwzjavh, buzugfpcl, bjkqgvenfhqrhgmlopdkbukzrjtmmboyludhgxsymquytcnshsoscdjoiisoqbbly",,upn,"click, send, grid","click, upn, stoxvonamymrfvxswtlmofsgxaop, fvqaijxzqdqz, furkduii, ftxnblomnfrgmlbikzawjkknkxwzl, bmxazkpgidepkzdru, dgaen, fzwwzseqoriarhmnfvybnvepgz, ftqibyfqekrpzxnph, fmxpmmbkc, bfmqh, bcjfers, fhyoybdgcrvwllfsfubftndetjmczksygpyjg, fifjltghwfzakmuwziwtwhgpdqhyhwzjavh, buzugfpcl, bjkqgvenfhqrhgmlopdkbukzrjtmmboyludhgxsymquytcnshsoscdjoiisoqbbly, send, grid","sendgrid, ls, click, upn, s9toxv90ona3mymrfvxswtlm3ofs6gxaop0, 2fv0qaijxzqd0qz, 2f3urkduii, 2ftxnblomnfrg2mlbikzawjkkn5kxwzl, 2bmx5azkpgidepkzdru, 3dgaen, fzwwzseqoriarh9mn3fvybnvepgz, 2ftq5ib2yfqekrpzx98nph, 2fmx06pmmbkc6, 2bfmqh, 2bcjfers, 2fhyoybdg4crv3w0llfs6fubftnde0tjmczksygpyjg, 2fifjltghw52fzakm98uwziwtwhgpdqhyhwzjavh, 2buzug0fpcl, 2bjkqgve0nfhqrhgmlopdkb6ukzrjtmm3boyludhgxsymquytc9nshso77scdjoiisoqbbly, 3d, u16136365, ct",ups,,sendgrid,"send, grid"
https://www.usaa.com/inet/ent_logon/Logon?EID=66676-1010_head,usaa,usaa.com,com,www,phish,23,https,/inet/ent_logon/Logon?EID=66676-1010_head,0,0,9,4,3,41,1,1,0,0,1,1,7,0,0,1,0,3,0,1,0,1,2,0,5,0,4.4,5,4,0.48989794855663565,0,0,0,1,1,2,2,1,0.0,1,,,usaa,"logon, logon",inet,head,"head, inet, logon, logon, usaa","usaa, inet, ent, logon, logon, eid, 66676, 1010, head, www",cnet,"login, login",,
http://www.bidstogo.biz/,bidstogo,bidstogo.biz,biz,www,phish,24,http,/,0,0,0,8,3,1,0,1,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,1,2,8.0,8,8,0.0,1,0,0,1,1,0,0,1,8.0,0,,,,,bid,togo,"bid, togo","bidstogo, www",bim,,bidstogo,"bid, togo"
https://online.conect.best/configurators.html?val=jose@monkey.org,conect,conect.best,best,online,phish,25,https,/configurators.html?val=jose@monkey.org,0,0,0,6,6,39,0,0,0,0,0,1,0,0,0,0,2,1,1,1,0,1,0,0,6,3,6.5,13,4,3.0413812651491097,1,2,0,5,0,1,1,0,13.0,0,"html, online",,,tor,,"conect, jose, monkey, conf, igura","conect, jose, monkey, html, online, conf, tor, igura","conect, configurators, html, val, jose, monkey, org, online",,for,configurators,"conf, tor, igura"
https://domainupgrade.5gbfree.com/admin/index.php?email=jose@monkey.org,5gbfree,5gbfree.com,com,domainupgrade,phish,26,https,/admin/index.php?email=jose@monkey.org,1,0,0,7,13,38,1,0,0,0,1,1,1,0,0,0,2,2,1,1,0,1,0,0,7,2,6.285714285714286,13,4,2.813959371941744,1,2,0,5,0,0,0,0,13.0,1,"admin, email",,gbfree,,,"index, jose, monkey, upgrade, domain","index, jose, monkey, admin, email, gbfree, upgrade, domain","5gbfree, admin, index, php, email, jose, monkey, org, domainupgrade",,,domainupgrade,"upgrade, domain"
http://www.Insurancemail.net,Insurancemail,Insurancemail.net,net,www,phish,27,http,,0,0,0,13,3,0,1,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,2,13.0,13,13,0.0,1,2,0,0,0,0,0,0,13.0,0,"insurance, mail",,,,,,"insurance, mail","insurancemail, www",,,insurancemail,"insurance, mail"
https://t.pvboxorange-07.top/track/click/pdL2j37JooRlzFM3yPDARmYFcuUVN%2BsVOr%2FMUPWUgkHOJTCWQleNNrw7lhnAYmXv79vUUd2xE69i4d%2FlmmCFmQVUcw7Ctruta%2Br4OWclbdq9H7tKKRUEdhtmcU1rv3FPcDJCGtQN725Jdt0OcyzLfJKMOmjLRpNUObxHLhsvKFI2qSZR%2Ff7Jk0BgvPUQMjwaX14561KlMghlxt6nyrrHGyxCtHVQyGImBkDCJkD61F6uazum2h2oD7HOm%2Bp9Dnts7OYJt%2FB8HpB%2BbFPy6CbGGzbgNqECBXnVdh%2FMdeLiu2sT7bErjwhkpsVxYFnHGFlagoxRglPF0mLIBpTVEJxx0IK15uF3DFkgn0V34w%2BS4jc%2BtD9IgoV%2Bec%2BEXIz83KJFAcJ%2F7luhdq%2FAuq27rh88sP4pj3Oyz5Nhb%2BoyXwmFYJRobMCeielmNeukg0LndkuoA1fj3EaDLowDayOad2R4aULuy4H1QkTGWpNtX9x35YtjKodnaiRjbN3mEt3WxFpIUzZ%2BHIkJo%2FW%2B0ipaVCjbcfhopvkxBL1iVtkWxku%2BYL4%3D,pvboxorange-07,pvboxorange-07.top,top,t,phish,28,https,/track/click/pdL2j37JooRlzFM3yPDARmYFcuUVN%2BsVOr%2FMUPWUgkHOJTCWQleNNrw7lhnAYmXv79vUUd2xE69i4d%2FlmmCFmQVUcw7Ctruta%2Br4OWclbdq9H7tKKRUEdhtmcU1rv3FPcDJCGtQN725Jdt0OcyzLfJKMOmjLRpNUObxHLhsvKFI2qSZR%2Ff7Jk0BgvPUQMjwaX14561KlMghlxt6nyrrHGyxCtHVQyGImBkDCJkD61F6uazum2h2oD7HOm%2Bp9Dnts7OYJt%2FB8HpB%2BbFPy6CbGGzbgNqECBXnVdh%2FMdeLiu2sT7bErjwhkpsVxYFnHGFlagoxRglPF0mLIBpTVEJxx0IK15uF3DFkgn0V34w%2BS4jc%2BtD9IgoV%2Bec%2BEXIz83KJFAcJ%2F7luhdq%2FAuq27rh88sP4pj3Oyz5Nhb%2BoyXwmFYJRobMCeielmNeukg0LndkuoA1fj3EaDLowDayOad2R4aULuy4H1QkTGWpNtX9x35YtjKodnaiRjbN3mEt3WxFpIUzZ%2BHIkJo%2FW%2B0ipaVCjbcfhopvkxBL1iVtkWxku%2BYL4%3D,2,0,98,14,1,611,0,0,0,0,1,1,13,0,0,1,0,3,0,0,0,0,0,0,22,0,22.454545454545453,86,3,23.579126502302206,0,0,0,2,1,0,0,1,0.0,19,,,"pvboxorange, pdljjoorlzfmypdarmyfcuuvn, bsvor, fmupwugkhojtcwqlennrwlhnaymxvvuudxeid, flmmcfmqvucwctruta, browclbdqhtkkruedhtmcurvfpcdjcgtqnjdtocyzlfjkmomjlrpnuobxhlhsvkfiqszr, ffjkbgvpuqmjwaxklmghlxtnyrrhgyxcthvqygimbkdcjkdfuazumhodhom, bpdntsoyjt, fbhpb, bbfpycbggzbgnqecbxnvdh, fmdeliustberjwhkpsvxyfnhgflagoxrglpfmlibptvejxxikufdfkgnvw, bsjc, btdigov, bexizkjfacj, fluhdq, fauqrhsppjoyznhb, boyxwmfyjrobmceielmneukglndkuoafjeadlowdayoadrauluyhqktgwpntxxytjkodnairjbnmetwxfpiuzz, bhikjo, bipavcjbcfhopvkxblivtkwxku",,bec,"track, click","track, click, bec, pvboxorange, pdljjoorlzfmypdarmyfcuuvn, bsvor, fmupwugkhojtcwqlennrwlhnaymxvvuudxeid, flmmcfmqvucwctruta, browclbdqhtkkruedhtmcurvfpcdjcgtqnjdtocyzlfjkmomjlrpnuobxhlhsvkfiqszr, ffjkbgvpuqmjwaxklmghlxtnyrrhgyxcthvqygimbkdcjkdfuazumhodhom, bpdntsoyjt, fbhpb, bbfpycbggzbgnqecbxnvdh, fmdeliustberjwhkpsvxyfnhgflagoxrglpfmlibptvejxxikufdfkgnvw, bsjc, btdigov, bexizkjfacj, fluhdq, fauqrhsppjoyznhb, boyxwmfyjrobmceielmneukglndkuoafjeadlowdayoadrauluyhqktgwpntxxytjkodnairjbnmetwxfpiuzz, bhikjo, bipavcjbcfhopvkxblivtkwxku","pvboxorange, 07, track, click, pdl2j37joorlzfm3ypdarmyfcuuvn, 2bsvor, 2fmupwugkhojtcwqlennrw7lhnaymxv79vuud2xe69i4d, 2flmmcfmqvucw7ctruta, 2br4owclbdq9h7tkkruedhtmcu1rv3fpcdjcgtqn725jdt0ocyzlfjkmomjlrpnuobxhlhsvkfi2qszr, 2ff7jk0bgvpuqmjwax14561klmghlxt6nyrrhgyxcthvqygimbkdcjkd61f6uazum2h2od7hom, 2bp9dnts7oyjt, 2fb8hpb, 2bbfpy6cbggzbgnqecbxnvdh, 2fmdeliu2st7berjwhkpsvxyfnhgflagoxrglpf0mlibptvejxx0ik15uf3dfkgn0v34w, 2bs4jc, 2btd9igov, 2bec, 2bexiz83kjfacj, 2f7luhdq, 2fauq27rh88sp4pj3oyz5nhb, 2boyxwmfyjrobmceielmneukg0lndkuoa1fj3eadlowdayoad2r4auluy4h1qktgwpntx9x35ytjkodnairjbn3met3wxfpiuzz, 2bhikjo, 2fw, 2b0ipavcjbcfhopvkxbl1ivtkwxku, 2byl4, 3d, t",bbc,,,
https://www.usaa.com/inet/ent_contactus/CpLevelZeroContactUs?ContactUsPageId=PublicContactUs&amp;EID=129644-0815_head,usaa,usaa.com,com,www,phish,29,https,/inet/ent_contactus/CpLevelZeroContactUs?ContactUsPageId=PublicContactUs&amp;EID=129644-0815_head,0,0,10,4,3,97,1,1,0,0,1,1,6,0,0,1,0,3,0,1,1,2,2,0,8,9,9.75,20,4,5.782516753110189,5,4,0,6,1,0,0,1,13.2,1,"contact, contact, contact, contact",,usaa,,inet,"head, level, zero, page, public, amp;eid","head, inet, usaa, contact, contact, level, zero, contact, page, contact, public, amp;eid","usaa, inet, ent, contactus, cplevelzerocontactus, contactuspageid, publiccontactus, amp;eid, 129644, 0815, head, www",cnet,,"contactus, cplevelzerocontactus, contactuspageid, publiccontactus, amp;eid","contact, contact, level, zero, contact, page, contact, public, amp;eid"
http://www.patriciorossi.cl/log.htm,patriciorossi,patriciorossi.cl,cl,www,phish,30,http,/log.htm,0,0,0,13,3,8,0,1,0,0,0,1,4,0,0,0,1,1,0,0,0,0,0,0,2,2,8.0,13,3,5.0,1,0,0,2,0,1,1,0,13.0,0,,,,htm,,"ross, patricio","htm, ross, patricio","patriciorossi, log, htm, www",,html,patriciorossi,"ross, patricio"
http://www.askthelawyers.com/apps/remove.asp?email=webmaster@efi.ie,askthelawyers,askthelawyers.com,com,www,phish,31,http,/apps/remove.asp?email=webmaster@efi.ie,0,0,0,13,3,39,1,1,0,0,0,1,4,0,0,0,2,2,1,1,0,1,0,0,5,3,7.4,13,4,3.2619012860600183,2,2,0,4,0,0,0,0,11.0,0,"remove, email",,,,,"apps, lawyer, askthe, webmaster","apps, remove, email, lawyer, askthe, webmaster","askthelawyers, apps, remove, asp, email, webmaster, efi, ie, www",,,"askthelawyers, webmaster","lawyer, askthe, webmaster"
https://cl.s13.exct.net/?qs=595d3623f95670908a11ee28c121e2d06c945eb040d6e45a2657f72d26eb7985fa65c1fb39ba9579994dbb4bc9f627c6,exct,exct.net,net,cl.s13,phish,32,https,/?qs=595d3623f95670908a11ee28c121e2d06c945eb040d6e45a2657f72d26eb7985fa65c1fb39ba9579994dbb4bc9f627c6,0,2,64,4,6,101,1,0,0,0,0,2,6,0,0,0,1,1,0,1,0,1,0,0,2,0,18.0,32,4,14.0,0,0,0,1,0,0,0,0,0.0,1,,,dfaeecedcebdeafdebfacfbbadbbbcfc,,,exct,"exct, dfaeecedcebdeafdebfacfbbadbbbcfc","exct, qs, 595d3623f95670908a11ee28c121e2d06c945eb040d6e45a2657f72d26eb7985fa65c1fb39ba9579994dbb4bc9f627c6, cl, s13",,,,
http://phdpharmawhey.org.uk/dee/crypt/email.html?email=jose@monkey.org,phdpharmawhey,phdpharmawhey.org.uk,org.uk,,phish,33,http,/dee/crypt/email.html?email=jose@monkey.org,0,0,0,13,0,43,0,0,0,0,0,1,1,0,0,0,2,3,1,1,0,1,0,0,7,3,6.0,13,4,2.9277002188455996,1,3,0,6,0,0,0,0,13.0,0,"email, html, email",,,,,"crypt, jose, monkey, harm, whey, phdp","crypt, jose, monkey, email, html, email, harm, whey, phdp","phdpharmawhey, dee, crypt, email, html, email, jose, monkey, org",,,phdpharmawhey,"harm, whey, phdp"
https://docs.google.com/drawings/d/1NgkdkPxXd6K6oG7U3gZrXbDhYf9zunvO0dCkDtvWP0U/preview,google,google.com,com,docs,phish,34,https,/drawings/d/1NgkdkPxXd6K6oG7U3gZrXbDhYf9zunvO0dCkDtvWP0U/preview,0,0,8,6,4,64,1,0,0,0,0,1,2,0,1,0,0,4,0,0,0,0,0,1,5,1,12.2,36,4,11.973303637676613,1,0,1,1,0,1,1,0,8.0,2,,google,"ngkdkpxxdkogugzrxbdhyfzunvodckdtvwpu, docs",preview,,drawings,"preview, google, ngkdkpxxdkogugzrxbdhyfzunvodckdtvwpu, docs, drawings","google, drawings, d, 1ngkdkpxxd6k6og7u3gzrxbdhyf9zunvo0dckdtvwp0u, preview, docs",,review,drawings,drawings
