index,structure_proba,text_proba,url_proba,label
187,0.0034170875,0.0001948406425071,-1.0,0
188,0.9694453,0.9994507431983948,0.9982314705848694,1
189,0.9968491,,0.8902380466461182,1
190,0.0032586434,0.0003459286235738,0.0003145608934573,0
191,0.003313364,0.0002272553974762,-1.0,0
192,0.0071748677,,0.8476160764694214,0
193,0.9996257,0.9986369013786316,0.0716203451156616,1
194,0.055919807,,0.9439186453819276,1
195,0.96353155,0.9998378753662108,0.999986171722412,1
196,0.012144196,0.0005703172646462,-1.0,0
197,0.005962651,0.0005283534992486,-1.0,0
198,0.9974808,0.9998360872268676,-1.0,1
199,0.97585744,0.999784529209137,-1.0,1
200,0.0073899943,0.0002619564475025,-1.0,0
201,0.071707666,0.0002545468159951,-1.0,0
202,0.9362574,0.9993913173675536,0.9999908208847046,1
203,0.11337992,0.0004643478023353,-1.0,0
204,0.99285465,,-1.0,0
205,0.9922442,0.9998352527618408,0.4912267327308655,1
206,0.99755776,0.9998160004615784,-1.0,1
207,0.0073899943,0.0007798266597092,-1.0,0
208,0.019610437,0.999653697013855,-1.0,0
209,0.9948474,,0.9975795149803162,1
210,0.9863623,,0.9635143280029296,1
211,0.071707666,0.0003029543440788,-1.0,0
212,0.0073899943,0.8935796022415161,-1.0,0
213,0.0073899943,0.0002023774432018,-1.0,0
214,0.9944042,0.999798595905304,-1.0,1
215,0.34408197,0.9997724890708924,0.999723494052887,1
216,0.0073899943,0.0002127051411662,-1.0,0
217,0.0073899943,0.0015482228482142,-1.0,0
218,0.16926591,0.9978759288787842,-1.0,1
219,0.0038386541,0.0002308599650859,-1.0,0
220,0.9760696,0.999789535999298,0.3774994313716888,1
221,0.013160234,0.0005883799167349,-1.0,0
222,0.00863636,0.0001993184123421,-1.0,0
223,0.9973316,0.9997952580451964,0.9992697834968568,1
224,0.99773055,0.9998063445091248,0.9962359070777892,1
225,0.005569909,0.0002418781077722,-1.0,0
226,0.006963904,0.0026980396360158,0.0073609920218586,0
227,0.99528754,0.9998013377189636,-1.0,1
228,0.009530319,0.0002069163019768,-1.0,0
229,0.7820912,0.999462068080902,-1.0,1
230,0.95590967,0.9998123049736024,-1.0,1
231,0.004582224,0.0002090227499138,-1.0,0
232,0.86327785,0.9997788071632384,0.9989227652549744,1
233,0.07651918,0.0002597410639282,-1.0,0
234,0.98676425,,0.9949559569358826,1
235,0.99513936,0.9998261332511902,-1.0,1
236,0.98757625,0.999454915523529,0.9944688081741332,1
237,0.9986223,,0.9999992847442628,1
238,0.9980641,0.9997780919075012,-1.0,1
239,0.8266582,0.9941097497940063,-1.0,1
240,0.6692867,0.9995131492614746,-1.0,1
241,0.0045548053,0.000207514167414,-1.0,0
242,0.13172834,0.0003111582482233,-1.0,0
243,0.008141326,0.0002278822503285,-1.0,0
244,0.0073899943,0.0002009233139688,-1.0,0
245,0.99883634,0.9998205304145812,-1.0,1
246,0.50232214,,0.9795256853103638,0
247,0.9974808,0.9998444318771362,-1.0,1
248,0.071707666,0.0002735906746238,-1.0,0
249,0.9658445,0.9998416900634766,-1.0,1
250,0.99770904,0.9998168349266052,0.9972039461135864,1
251,0.9989442,0.999805510044098,0.9995046854019164,1
252,0.98950815,,0.9874083995819092,1
253,0.0073899943,0.0002050686744041,-1.0,0
254,0.019610437,0.0002309414121555,-1.0,0
255,0.0037107894,0.000355177122401,0.0005895017529837,0
256,0.071707666,0.0002770851715467,-1.0,0
257,0.9922741,,0.996728539466858,1
258,0.019610437,0.0006860449211671,-1.0,0
259,0.23716809,0.0036669059190899,-1.0,0
260,0.21941729,0.998653531074524,-1.0,1
261,0.9919185,0.999835968017578,-1.0,1
262,0.9462048,0.999783456325531,0.9948751330375672,1
263,0.20518802,0.001156709389761,-1.0,0
264,0.99724823,0.9997993111610411,0.919566571712494,1
265,0.2274006,0.0013107211561873,-1.0,0
266,0.0027602594,0.0002551282523199,-1.0,0
267,0.0073899943,0.00031776772812,-1.0,0
268,0.018356651,0.0005125511670485,0.0002722052158787,0
269,0.001891853,0.0002313299337401,-1.0,0
270,0.84567696,0.9997478127479552,-1.0,1
271,0.0023793061,0.0003657468769233,0.0002737443719524,0
272,0.9964735,0.9997283816337584,-1.0,1
273,0.0073899943,0.0002352869778405,-1.0,0
274,0.008804274,0.000221555121243,-1.0,0
275,0.99520016,0.999818742275238,0.9999592304229736,1
276,0.86635643,0.9997780919075012,-1.0,1
277,0.017260272,0.0009680290240794,0.0020518836099654,0
278,0.9988165,0.9998449087142944,-1.0,1
279,0.019610437,0.0002158401184715,-1.0,0
280,0.0045548053,0.000225604919251,-1.0,0
281,0.8416328,0.998820960521698,0.9905056357383728,1
282,0.9974808,0.9998227953910828,-1.0,1
283,0.0038386541,0.0006658951751887,-1.0,0
284,0.99641514,0.9998393058776855,0.8269809484481812,1
285,0.99862206,0.9998340606689452,-1.0,1
286,0.99456584,0.9997945427894592,0.9984669089317322,1
287,0.012144196,0.0012169837718829,-1.0,0
288,0.89325655,0.0831531658768653,0.8982078433036804,1
289,0.97702503,0.9998003840446472,-1.0,1
290,0.0041579315,0.0003507434157654,-1.0,0
291,0.9257051,0.999840497970581,-1.0,1
292,0.99808097,0.9998440742492676,-1.0,1
293,0.0073899943,0.9133458733558656,-1.0,0
294,0.8402713,0.999827206134796,0.9942843317985536,1
295,0.002915079,0.0003495337150525,-1.0,0
296,0.99123365,,0.9999158382415771,1
297,0.0073899943,0.0077848741784691,-1.0,0
298,0.9586618,0.9997974038124084,-1.0,1
299,0.8111886,0.999810516834259,-1.0,1
300,0.7203402,,0.9944191575050354,1
301,0.9974808,,-1.0,1
302,0.9550437,,-1.0,1
303,0.99463177,0.999779999256134,-1.0,1
304,0.9799612,,0.9977185726165771,1
305,0.0036486068,0.0002635281125549,-1.0,0
306,0.8306018,0.4690092206001282,0.7222926020622253,1
307,0.0073899943,0.0002255472791148,-1.0,0
308,0.9925788,0.9998217225074768,-1.0,1
309,0.9937977,0.9998346567153932,-1.0,1
310,0.0043939715,0.0001970623125089,-1.0,0
311,0.019610437,0.0003246954584028,-1.0,0
312,0.99343973,0.9998323917388916,-1.0,1
313,0.2426524,0.0002635462151374,-1.0,0
314,0.0073899943,0.000223716488108,-1.0,0
315,0.9310687,0.9997987151145936,-1.0,1
316,0.9988708,0.9998127818107604,-1.0,1
317,0.00067663135,0.000392298476072,-1.0,0
318,0.98711896,,0.999948024749756,1
319,0.071707666,0.0002516393724363,-1.0,0
320,0.007160595,0.0004783292242791,0.0148373693227767,0
321,0.001537164,0.000195293338038,-1.0,0
322,0.98703253,0.99983811378479,-1.0,1
323,0.0073899943,0.000198310095584,-1.0,0
324,0.9975038,0.9998388290405272,-1.0,1
325,0.9557958,,0.968739092350006,1
326,0.0051467917,0.0002479573304299,-1.0,0
327,0.99683446,0.9998242259025574,-1.0,1
328,0.0073899943,0.0002219830785179,-1.0,0
329,0.9923574,0.9998192191123962,-1.0,1
330,0.9622274,0.9996423721313475,0.9823264479637146,1
331,0.86327785,0.9997788071632384,0.9989227652549744,1
332,0.9154895,0.9997724890708924,-1.0,1
333,0.071707666,0.0002765185781754,-1.0,0
334,0.0036452473,0.0002687860978767,0.0283026434481143,0
335,0.03887169,0.00026674757828,-1.0,0
336,0.20375085,0.9997145533561708,-1.0,1
337,0.9821792,,-1.0,1
338,0.99788624,0.9998188614845276,-1.0,1
339,0.0035955426,0.0003874896210618,0.0002936904784291,0
340,0.0043939715,0.0001984326663659,-1.0,0
341,0.99513936,0.9998371601104736,-1.0,1
342,0.7796859,0.9997279047966005,-1.0,1
343,0.0117185395,0.0025581368245184,-1.0,0
344,0.01221675,0.0002586028713267,-1.0,0
345,0.0073899943,,-1.0,0
346,0.0073899943,0.0001999848609557,-1.0,0
347,0.995856,0.9995129108428956,0.9999829530715942,1
348,0.005334211,,0.0011082714190706,0
349,0.0037202856,0.000259140448179,0.0313680469989776,0
350,0.94694245,0.895883321762085,0.9995167255401612,1
351,0.98904955,0.9997919201850892,0.9972867965698242,1
352,0.9981838,0.9998430013656616,-1.0,1
353,0.36287788,0.9996020197868348,0.8503358960151672,1
354,0.13820815,,0.9863716959953308,1
355,0.22947836,0.0002096922835335,-1.0,0
356,0.99862206,0.9998459815979004,-1.0,1
357,0.0073899943,,-1.0,0
358,0.99732614,0.9998400211334229,-1.0,1
359,0.005926154,0.000202778057428,0.8441956043243408,0
360,0.005569909,0.0002619364822749,-1.0,0
361,0.0054576723,0.0003557802992872,-1.0,0
362,0.99635553,0.9998257756233216,-1.0,1
363,0.9980641,0.999826967716217,-1.0,1
364,0.019610437,0.0002532765793148,-1.0,0
365,0.99599385,0.9998306035995485,-1.0,1
366,0.9937977,0.9997456669807434,-1.0,1
367,0.019610437,0.0014199580764397,-1.0,0
368,0.99863064,0.9998431205749512,-1.0,1
369,0.071707666,0.0002279141917824,-1.0,0
370,0.9949121,,0.9930468201637268,1
371,0.98501325,0.9998142123222352,-1.0,1
372,0.0043939715,0.0006581197958439,-1.0,0
373,0.0023793061,0.0003889286890625,0.0003422508598305,0
374,0.99817085,0.999829888343811,-1.0,1
375,0.0043939715,0.0670398771762847,-1.0,0
376,0.9974808,0.9998451471328736,-1.0,1
377,0.8641428,0.9995194673538208,-1.0,1
378,0.012144196,0.000251399789704,-1.0,0
379,0.019610437,0.0004347682697698,-1.0,0
380,0.047744293,0.0010375115089118,-1.0,0
381,0.9971765,0.9997875094413756,0.9766230583190918,1
382,0.9974299,0.999825656414032,-1.0,1
383,0.071707666,0.0002442735421936,-1.0,0
384,0.9973232,,-1.0,1
385,0.78109986,0.9997389912605286,-1.0,1
386,0.003276545,0.000195679735043,-1.0,0
387,0.9525035,0.9998468160629272,-1.0,1
388,0.99755776,0.9998192191123962,-1.0,1
389,0.019610437,0.0050331968814134,-1.0,0
390,0.9974808,0.9998335838317872,-1.0,1
391,0.99831605,0.9998446702957152,-1.0,1
392,0.071707666,0.0003225133987143,-1.0,0
393,0.006455267,0.0002869706077035,-1.0,0
394,0.019610437,0.0018093272810801,-1.0,0
395,0.0073899943,0.0003178474144078,-1.0,0
396,0.13717297,0.0002119847631547,-1.0,0
397,0.3577296,0.0002215259737567,-1.0,0
398,0.99704355,0.9997984766960144,-1.0,1
399,0.99346703,,0.999704897403717,1
400,0.004483815,0.0002140609576599,-1.0,0
401,0.99732614,0.9998400211334229,-1.0,1
402,0.9995776,0.9995492100715636,0.990909993648529,1
403,0.99883634,0.999826967716217,-1.0,1
404,0.16430025,0.9997859597206116,-1.0,1
405,0.59562904,0.9995976090431212,-1.0,1
406,0.9111901,0.997970163822174,-1.0,1
407,0.14520293,0.000214774874621,-1.0,0
408,0.0033423763,0.0001956543565029,-1.0,0
409,0.99755776,0.9998260140419006,-1.0,1
410,0.9864704,0.9997854828834534,0.9998039603233336,1
411,0.7401841,0.998285710811615,-1.0,1
412,0.9987047,0.9998237490653992,-1.0,1
413,0.35441437,0.9998277425765992,0.9941258430480956,1
414,0.9977562,0.999826967716217,-1.0,1
415,0.9599788,,-1.0,1
416,0.76023084,0.9998050332069396,-1.0,1
417,0.99665904,,0.999991536140442,1
418,0.09530003,0.0010414420394226,-1.0,0
419,0.9983897,,-1.0,1
420,0.008230721,0.1829286515712738,0.121766373515129,0
421,0.984934,0.9998040795326232,0.9999908208847046,1
422,0.9968189,0.9998192191123962,-1.0,1
423,0.00804221,0.0002078159013763,-1.0,0
424,0.9635686,0.9878419637680054,-1.0,1
425,0.99508214,0.9983564019203186,-1.0,1
426,0.9943619,,0.9975795149803162,1
427,0.9984328,0.999823033809662,-1.0,1
428,0.9763885,0.9996938705444336,-1.0,1
429,0.3267287,0.9996795654296876,-1.0,1
430,0.9987238,0.9998518228530884,-1.0,1
431,0.0027846815,0.0002964705054182,-1.0,0
432,0.003276545,0.0004739392315968,-1.0,0
433,0.024770563,0.0002121645375154,-1.0,0
434,0.96429706,,0.9995013475418092,1
435,0.92832917,0.9998192191123962,-1.0,1
436,0.012144196,0.000233780243434,-1.0,0
437,0.99809295,0.9998579025268556,-1.0,1
438,0.19856742,0.99953293800354,-1.0,1
439,0.0053671235,0.000263145979261,-1.0,0
440,0.9936094,,0.9998440742492676,1
441,0.071707666,0.0002538282424211,-1.0,0
442,0.99755776,0.9998202919960022,-1.0,1
443,0.99744403,,0.6875287294387817,1
444,0.9666068,,-1.0,1
445,0.99755776,0.9997990727424622,-1.0,1
446,0.9988104,0.9998177886009216,-1.0,1
447,0.05621556,0.000210231373785,-1.0,0
448,0.071707666,0.0003613627923186,-1.0,0
449,0.9974808,0.9998464584350586,-1.0,1
450,0.7909434,,0.99997079372406,1
451,0.071707666,0.000231297512073,-1.0,0
452,0.008852622,0.0002820851514115,-1.0,0
453,0.46200824,0.0342705026268959,-1.0,0
454,0.9962585,0.9998338222503662,-1.0,1
455,0.022501417,0.0002119936689268,-1.0,0
456,0.99319845,0.9998014569282532,0.9911357164382936,1
457,0.63095164,,0.9953320622444152,1
458,0.30238393,0.0004137966607231,-1.0,0
459,0.99531555,,0.8452582359313965,1
460,0.019610437,0.0002219987509306,-1.0,0
461,0.0052766567,0.0003798917750827,0.0012894019018858,0
462,0.0045548053,0.0002038776729023,-1.0,0
463,0.9984889,0.9997547268867492,-1.0,1
464,0.021132948,,0.0004838026943616,0
465,0.0045548053,0.0002002907858695,-1.0,0
466,0.9958177,0.9998326301574708,-1.0,1
467,0.0033580398,0.0004639697144739,-1.0,0
468,0.0020057647,0.0002320618223166,-1.0,0
469,0.9818315,0.9998507499694824,-1.0,1
470,0.9888997,0.9923291802406312,-1.0,1
471,0.0038386541,0.000331023504259,-1.0,0
472,0.9987539,0.9998261332511902,-1.0,1
473,0.0073899943,0.0002660929749254,-1.0,0
474,0.9972857,,0.8520962595939636,1
475,0.99736744,,-1.0,1
476,0.99531966,0.999826967716217,-1.0,1
477,0.019610437,0.0002740008058026,-1.0,0
478,0.0073899943,0.0002447839360684,-1.0,0
479,0.99848455,0.9997596144676208,-1.0,1
480,0.0045548053,0.0002097798569593,-1.0,0
481,0.95687276,0.9996930360794068,-1.0,1
482,0.9926258,0.9995823502540588,-1.0,1
483,0.9845977,0.999777615070343,-1.0,1
484,0.0073899943,0.0002219653251813,-1.0,0
485,0.9836023,,0.4750887453556061,1
486,0.80806816,,-1.0,1
487,0.0073899943,0.0002780418435577,-1.0,0
488,0.9586618,0.9997913241386414,-1.0,1
489,0.99903834,0.999835968017578,0.0502583272755146,1
490,0.9972258,0.9998356103897096,-1.0,1
491,0.98495126,0.9998190999031068,-1.0,1
492,0.0036452473,0.0002687860978767,0.785718560218811,0
493,0.0045548053,0.0272100456058979,-1.0,0
494,0.99934703,0.9998026490211488,-1.0,1
495,0.22198178,0.0002242957270937,-1.0,0
496,0.99834204,,-1.0,1
497,0.9948036,0.9998281002044678,-1.0,1
498,0.004823993,0.0009652946027927,0.0035726949572563,0
499,0.05869416,0.0002150195214198,-1.0,0
500,0.9635061,,0.9983751773834229,1
501,0.99863064,0.9998435974121094,-1.0,1
502,0.939522,,-1.0,1
503,0.99411124,0.9998382329940796,-1.0,1
504,0.91876817,0.999801218509674,-1.0,1
505,0.015336921,0.0003971262194681,0.9643027782440186,0
506,0.0045548053,0.0002115835522999,-1.0,0
507,0.0035882418,0.0002315327146789,-1.0,0
508,0.9988637,0.9998205304145812,-1.0,1
509,0.0073899943,0.0002516415261197,-1.0,0
510,0.0073899943,0.0002200351882493,-1.0,0
511,0.0043939715,0.0003157904429826,-1.0,0
512,0.99862206,0.9998383522033693,-1.0,1
513,0.0025235515,0.0003461591841187,0.0002885197754949,0
514,0.99755776,0.999831199645996,-1.0,1
515,0.9736472,0.9998164772987366,0.9727501273155212,1
516,0.0045548053,0.0002149354986613,-1.0,0
517,0.9857605,0.999786913394928,0.8973661065101624,1
518,0.9974808,0.999806821346283,-1.0,1
519,0.98584867,0.9998383522033693,-1.0,1
520,0.05869416,0.0007099286885932,-1.0,0
521,0.019610437,0.0002284556976519,-1.0,0
522,0.9278084,0.9877815246582032,0.999987244606018,1
523,0.0045548053,0.0001968279539141,-1.0,0
524,0.019610437,0.0002868089359253,-1.0,0
525,0.071707666,0.0003597850154619,-1.0,0
526,0.106434815,0.000291021366138,-1.0,0
527,0.99867296,0.9997748732566832,0.999865174293518,1
528,0.0025235515,0.0003659146022982,0.0002737443719524,0
529,0.98991627,,0.9999996423721312,1
530,0.0073899943,0.0002006443974096,-1.0,0
531,0.0073899943,0.0003152661665808,-1.0,0
532,0.008656057,0.0002119500277331,-1.0,0
533,0.0014248203,0.0002226900978712,-1.0,0
534,0.9958177,0.9998239874839784,-1.0,1
535,0.99659246,0.9997901320457458,0.9944688081741332,1
536,0.22198178,0.0002988970663864,-1.0,0
537,0.99342465,0.9998186230659484,-1.0,1
538,0.18571198,0.0002075262163998,-1.0,0
539,0.009041736,0.0005030381726101,0.9643027782440186,0
540,0.9974808,0.9998350143432616,-1.0,1
541,0.99755776,0.9998422861099244,-1.0,1
542,0.9968189,0.9986602067947388,-1.0,1
543,0.9978417,,0.9996170997619628,1
544,0.79597104,0.9997932314872742,0.1728848367929458,1
545,0.9713315,0.9997891783714294,-1.0,1
546,0.0073899943,0.0002396626368863,-1.0,0
547,0.007850487,0.0003844813327305,0.0016155765624716,0
548,0.99863064,0.9998295307159424,-1.0,1
549,0.003276545,0.0002237836743006,-1.0,0
550,0.0073899943,0.0002145243634004,-1.0,0
551,0.9570114,0.9998468160629272,-1.0,1
552,0.18966113,0.9997732043266296,-1.0,1
553,0.9961169,0.9998177886009216,-1.0,1
554,0.81347626,0.9998108744621276,0.9965918064117432,1
555,0.005569909,0.0008502864511683,-1.0,0
556,0.57298607,,0.9954076409339904,1
557,0.8553914,0.9998124241828918,-1.0,1
558,0.0073899943,0.0007130736485123,-1.0,0
559,0.97503406,,0.954172670841217,1
560,0.9977235,0.9998273253440856,-1.0,1
561,0.995862,0.9997991919517516,-1.0,1
562,0.9972095,,0.7800032496452332,1
563,0.99594915,,0.9988964796066284,1
564,0.016226908,0.0002270760596729,-1.0,0
565,0.019610437,0.0002081746642943,-1.0,0
566,0.049921874,0.0002336855395697,-1.0,0
567,0.99863064,0.9998345375061036,-1.0,1
568,0.23716809,0.00026218930725,-1.0,0
569,0.0073899943,0.000353523355443,-1.0,0
570,0.9892791,,0.9961491823196412,1
571,0.0073899943,0.0002145243634004,-1.0,0
572,0.0073899943,0.0002064577129203,-1.0,0
573,0.9799518,0.9998283386230468,-1.0,1
574,0.99502915,,0.91552734375,1
575,0.99513936,0.9997684359550476,-1.0,1
576,0.9929958,,0.9970700740814208,1
577,0.9855864,,0.7837096452713013,1
578,0.98970664,,-1.0,1
579,0.08628333,0.000217822525883,-1.0,0
580,0.0038386541,0.0002106421161442,-1.0,0
581,0.0073899943,0.0002287758979946,-1.0,0
582,0.03127701,0.0002206848148489,-1.0,0
583,0.010133716,0.0002885131689254,0.0013622409896925,0
584,0.9979165,0.9998300075531006,0.991467833518982,1
585,0.09566509,0.0030792739707976,-1.0,0
586,0.028978938,0.0002128211635863,-1.0,0
